ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TOASO,2025/9,2930752000.0,-179606199000.0,2684440000.0,52793804000.0,27.41,141.0,,232.5
ANACM,,,,,,,,,
AYGAZ,2025/9,2748772000.0,-57983819000.0,615561000.0,64496681000.0,32.7,236.45,,205.5
BRSAN,2025/9,1534069000.0,-46651709000.0,-832912000.0,36974297000.0,2.04,593.21,,474.5
BRYAT,2025/9,1174631055.0,0.0,0.0,29619828035.0,20.87,153.98,,2307.0
CEMAS,2025/9,-515098387.0,-1658220856.0,188078248.0,4312673775.0,67.59,153.74,,5.43
DOAS,2025/9,5052113000.0,-148133545000.0,11542073000.0,68084044000.0,-1.1,74.36,,180.3
DYOBY,2025/9,-350323483.0,-4869818865.0,-558912016.0,7109384614.0,-32.38,95.3,,13.22
EGEEN,2025/9,84927000.0,-2966187000.0,-494301000.0,7669256000.0,-29.8,141.63,,7715.0
ENJSA,2025/9,445233000.0,-121549097000.0,7564581000.0,89632419000.0,38.02,245.55,,76.0
GENIL,2025/9,663872673.0,-11418130784.0,872812288.0,9759107759.0,91.0,524.24,,185.1
GOODY,2025/9,-1589789867.0,-17676741314.0,474217849.0,3066040494.0,-7.39,-18.19,,15.29
IHLGM,2025/9,118491387.0,-378420234.0,0.0,1157156252.0,75.82,153.77,,2.69
IHLAS,2025/9,-1636439828.0,-8117995570.0,1106499950.0,12713753842.0,78.02,290.36,,3.24
INDES,2025/9,334167890.0,-58753367984.0,1003011377.0,6709720194.0,8.09,65.3,,7.48
IPEKE,2025/6,-229730000.0,-4992642000.0,0.0,38885442000.0,102.55,144.34,,75.55
ITTFH,,,,,,,,,
KARSN,2025/9,-676257000.0,-6205483000.0,1140042000.0,6108877000.0,-29.95,-15.72,,9.38
KLMSN,2025/9,-186217320.0,-4813162669.0,-541704113.0,4285959727.0,21.18,70.12,,29.64
KONKA,2025/9,-108670373.0,-2190681645.0,1903455.0,8198501536.0,7.81,-17.95,,14.26
KONYA,2025/9,79366774.0,-3429854764.0,204910332.0,4137569395.0,-25.69,86.6,,4945.0
KORDS,2025/9,-858871941.0,-20181284972.0,223812179.0,19242399891.0,-27.2,-21.12,,51.65
KUTPO,2025/9,351553370.0,-1764087559.0,-41571061.0,4313390479.0,31.01,66.84,,94.85
MAVI,2025/6,1110761000.0,-9656208000.0,-671951000.0,11869954000.0,2.59,291.46,,39.12
MPARK,2025/9,4074836000.0,-28275397000.0,10502269000.0,33747165000.0,-15.03,348.13,,311.0
NTHOL,2025/9,1520917000.0,-11628845000.0,2391319000.0,71289406000.0,7.89,281.36,,49.5
ODAS,2025/9,-255019070.0,-5293807604.0,315540070.0,33556469664.0,-15.62,-52.8,,5.4
OYAKC,2025/9,7282247839.0,-29762474120.0,3292460376.0,59016862781.0,36.61,396.59,,21.54
PARSN,2025/9,-895186850.0,-3475595278.0,-43747394.0,12923061531.0,4.33,24.2,,85.45
PENGD,2025/9,-124130425.0,-1794064469.0,45690874.0,4197462532.0,40.67,31.05,,8.82
PRKME,2025/9,69712184.0,-317091828.0,0.0,4843125769.0,-5.42,53.42,,16.75
SANKO,2025/9,-35020664.0,-5046993783.0,0.0,2204572575.0,-12.48,86.21,,22.02
SARKY,2025/9,706375840.0,-53083790976.0,2364144406.0,11607620970.0,26.07,64.26,,15.12
SELEC,2025/9,-565798054.0,-113878573592.0,-7551339568.0,28567413693.0,-4.91,176.72,,72.0
SILVR,2025/9,-163890011.0,-1295779550.0,23634872.0,1613446890.0,-86.93,-90.6,,2.81
TBORG,2025/9,3774626000.0,-12831683000.0,6290667000.0,23137610000.0,32.74,501.72,,166.5
TKNSA,2025/9,-1285270000.0,-49811705000.0,-240712000.0,1559026000.0,-6.49,16.97,,25.64
TMSN,2025/6,6646404666.0,-1742611265.0,0.0,16267552721.0,-11.16,38.3,,101.1
TRCAS,2025/9,804650731.0,0.0,0.0,13987018535.0,94.57,106.3,,40.12
TURSG,2025/9,14343921223.0,,16577459385.0,,102.48,1220.74,,12.93
ULUUN,2025/9,-287157797.0,-40694634979.0,-1837092396.0,14138905623.0,9.28,-22.2,,6.83
YATAS,2025/9,-123027631.0,-10022385651.0,135850132.0,10061396512.0,32.17,59.71,,34.76
YEOTK,2025/9,720159835.0,-7923975687.0,2431043715.0,3687467044.0,-34.77,43.33,,38.1
ZOREN,2025/9,-4502522000.0,-20220006000.0,2521053000.0,70696852000.0,-24.41,-29.19,,3.22
