FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
3BA,2.1 Mevduata Verilen Faizler,2.1 Interst on Deposits,1501049760,3111258703,4711169723,6377975242,1749476900,3685871400,5579660220,7572551297,1957943339,4187242646,6665512089,9215139997,2505825236,5127480606,8579612756,13498038927,4848413695,9032442365,13466020167,16704718886,2533326031,4586797654,6613329480,9521036437,3864980405,8353393940,13343415970,18085104298,6501232496,13454939635,22377907866,32480799023,12235842317,32353491176,67081284502,122026442568,67556094933,154318598817,257353463175,365123475851,111452272257,240392746528,379107085071,ISCTR
3BB,2.2 Kullanılan Kredilere Verilen Faizler,2.2 Interest on Funds Borrowed,167646745,356896328,560540803,754846348,198599513,406298958,592201566,787198105,208312440,426096809,656821082,934759001,313896650,728380546,1294641306,1715599154,474953444,966317764,1391582580,1800961597,403307980,791164076,1130487535,1447996656,315096055,670583988,1022341933,1530272164,517635447,1129494612,1947004159,2993519408,1188816573,2712923744,4707984350,7034221559,2749661700,6258825489,11890423731,19081183103,9538420554,15053403936,18582942700,ISCTR
3BC,2.3 Para Piyasası İşlemlerine Verilen Faizler,2.3 Interest on Money Market Transactions,453547604,818991867,1255013602,1690323343,482262389,819668862,1234037760,1639202726,428544791,1047158159,1722989098,2338038493,658632068,1479789919,2614868420,3580685188,164390769,780811153,864703525,900761298,190589573,496900279,901994246,1496375511,922489233,2125731623,3606711180,5081669902,372800882,1102052694,2406896779,3677546587,1260828487,3381259942,4624907450,7964648442,10838266994,32162454405,62878183546,94486376616,24514193583,58036552356,82253851295,ISCTR
3BD,2.4 İhraç Edilen Menkul Kıymetlere Verilen Faizler,2.4 Interest on Securities Issued,306694703,631353272,1004739477,1359902817,341676442,700085758,1060395060,1469158999,416342882,850401632,1349097898,1930962541,587684599,1273593463,2223474351,2955329871,829940785,1706522222,2584886644,3466403601,986403614,1994406066,3006020491,3972071084,1059500821,2197380408,3294115118,4761490286,1468977593,2957572127,4542941371,5770511075,1243539508,2780533663,5166052801,7409089109,2783138660,5571001315,8785838457,11724964930,3221820134,6577677107,10509244389,ISCTR
3BE,2.5 Diğer Faiz Giderleri,2.5 Other Interest Expense,13886896,22028835,26393802,31680763,11113917,15256886,17121872,22106834,16225879,19587853,23106827,28800784,7977940,28420787,32882754,38313713,23720822,57092572,66014506,71464786,171553715,301593742,533995001,601552195,86429741,191293426,221571335,249112701,390701828,811180566,1645518063,2966191441,2905169514,5929078885,7887618535,10383152540,2707264751,4630741443,4805272234,4998906001,444046467,691784170,816591020,ISCTR
3C,III. NET FAİZ GELİRİ/GİDERİ (I - II),III. NET INTEREST INCOME/EXPENSES (I - II),1950286396,4096183328,6522433160,8985488717,2483305405,4985523669,7806142548,10837199851,3228046828,6433502826,9652980719,13207557102,3749590923,8000285094,13040339354,17052123314,4293468851,9216248989,14170260894,19859068423,5755586902,11863320168,18718689835,25241963274,6058118826,12721737835,19922201233,30941231870,13703894888,32629575111,53078716763,75203362756,19919307097,35157113811,50931564882,67073078512,15998906801,24578585506,25638118234,34450660659,17703519756,32594855886,58196638164,ISCTR
3CA,IV. NET ÜCRET VE KOMİSYON GELİRLERİ/GİDERLERİ,IV. NET FEES AND COMMISSIONS INCOME/EXPENSES,550546878,1143888435,1726124075,2388784113,636354235,1355961847,2045730682,2840335732,800583005,1617578888,2439017737,3373689738,920898104,1986590124,3109944713,4405168014,1245645673,2597053553,3994875087,5569111293,1445644175,2581422670,4077733466,5617596147,1553965338,3294884115,5280442159,7619935856,2692381923,6540777378,10744034768,16146878624,6154369615,13621826654,25585480297,42437897074,19371457754,40875454949,65214476743,91410628307,26973678632,59745264306,95769311077,ISCTR
3CAA,4.1 Alınan Ücret ve Komisyonlar,4.1 Fees and Commissions Received,635648240,1333355016,2035448759,2804136003,749556387,1593516068,2406264982,3343782962,941137953,1923714595,2926389087,4053895645,1104267731,2402723008,3815762428,5385310675,1527625561,3242915717,5046949209,6948573154,1763522795,3111460701,4891927369,6790397629,1913874258,4106734680,6630710108,9742766309,3534779396,8659617021,14238423285,20770859075,7272777273,16551404138,31307986430,51584529098,23365771961,49685152378,79568036518,111177156587,32004592594,70542447349,113183566180,ISCTR
3CAB,4.1.1 Gayri Nakdi Kredilerden,4.1.1 Non-Cash Loans,81419390,181480641,278130917,386807104,100940244,213211403,319694606,448415642,135745984,277366923,420501851,594278550,165050764,361063296,587721599,864058530,262541034,534296999,791502073,1061817815,248580139,525546065,801779996,1111514665,288504134,605471184,914017258,1291968450,466615600,1001093997,1586438241,2257431291,719860136,1485057218,2524286971,3677574587,1252310497,2538516954,3959995248,5445180466,1616667060,3492364809,5381385542,ISCTR
3CAC,4.1.2 Diğer,4.1.2 Other,554228850,1151874375,1757317841,2417328899,648616143,1380304664,2086570376,2895367320,805391969,1646347672,2505887236,3459617094,939216967,2041659712,3228040829,4521252145,1265084527,2708618718,4255447135,5886755340,1514942656,2585914637,4090147373,5678882963,1625370124,3501263496,5716692850,8450797859,3068163795,7658523024,12651985044,18513427784,6552917136,15066346920,28783699460,47906954512,22113461464,47146635424,75608041270,105731976121,30387925534,67050082540,107802180637,ISCTR
3CAD,4.2 Verilen Ücret ve Komisyonlar,4.2 Fees and Commissions Paid,85101363,189466581,309324684,415351890,113202152,237554221,360534300,503447230,140554948,306135708,487371351,680205907,183369627,416132884,705817715,980142661,281979889,645862164,1052074122,1379461862,317878620,530038031,814193903,1172801482,359908920,811850564,1350267949,2122830453,842397473,2118839643,3494388517,4623980451,1118407658,2929577485,5722506133,9146632024,3994314207,8809697428,14353559776,19766528280,5030913963,10797183043,17414255103,ISCTR
3CAE,4.2.1 Gayri Nakdi Kredilere,4.2.1 Non-Cash Loans,147999,272998,390997,514996,111999,112999,148999,198999,46000,95999,149999,209998,67999,128999,269998,293998,105999,278998,725995,997997,320998,735994,1151991,1517995,354999,821998,1149997,1520998,481999,689998,1075997,1460998,371000,751999,1143999,1679998,570999,814999,1172999,1771998,464999,1019999,1639998,ISCTR
3CAF,4.2.2 Diğer,4.2.2 Others,84953364,189193583,308933687,414836894,113090153,237441222,360385301,503248232,140508948,306039708,487221352,679995908,183301627,416003885,705547717,979848663,281873889,645583166,1051348128,1378463865,317557622,529302037,813041912,1171283486,359553921,811028567,1349117953,2121309454,841915474,2118149646,3493312520,4622519453,1118036658,2928825485,5721362134,9144952026,3993743208,8808882429,14352386777,19764756282,5030448963,10796163045,17412615105,ISCTR
3CB,V. TEMETTÜ GELİRLERİ,V. DIVIDEND INCOME,160874795,554935845,554935845,554935845,365593262,682325891,682325891,682667888,399237011,8932933,10827919,11071917,7120947,9491929,9937926,6424952,4312968,11306915,11771912,9097973,6855949,24819814,25526809,21486936,7612977,18276945,19128943,20734975,9990970,33749899,35916892,38603954,12317985,17939978,41454950,65257922,4574995,89108893,95480885,102015878,6853992,197341763,205082754,ISCTR
3CC,VI. TİCARİ KAR / ZARAR (Net),VI. NET TRADING INCOME,21773837,-155803833,-729178540,-868613496,-497570274,-699462762,-929306041,-816729884,-261316043,-776546185,-1228341802,-1878429934,-677702925,-1446477169,-2676161961,-4071629512,-976734686,-3588093132,-5625857874,-6397380808,-938397973,-1354649856,-1701627258,-3341346976,-1850937447,-4830020510,-7791105627,-5149120821,241061277,780392659,1994396017,4522587573,762646085,8441556870,13314115023,12223347332,-6726896928,-13569571716,-8319775016,-8861699366,-3955862253,-9464842642,-14378947745,ISCTR
3CCA,6.1 Sermaye Piyasası İşlemleri Karı/Zararı,6.1 Profit/Losses on Trading Account Securities,99569254,288196842,318269617,339451458,66329503,149905878,194267545,195236538,14224893,83764373,110463173,132770006,18155864,22803829,32983753,93629299,97764268,62597531,74397443,149233552,-18271863,161819788,247407147,335936992,7711977,112748662,130265609,357106571,140834577,585039245,1126187621,3314823022,111652866,1448011262,2646437824,7319316217,2349595180,10602698277,17323827211,21591534090,-127751847,907880911,2824579611,ISCTR
3CCB,6.2 Türev Finansal İşlemlerden Kar/Zarar,6.2 Profit/Losses on Derivative Financial Trades,-214440394,-447405650,-140011952,-1116318641,-773080211,-1069684990,-697303779,-255223089,-274391945,-1145278424,-954709851,-1902152757,591221573,535589990,200937495,-3269376519,1914522664,-4611213471,-6838991790,-5870552388,-305265714,-3122726617,-1312602171,-10390405829,6868236395,-1753045741,-4791143627,-1046260744,-7208587374,-11268228195,-12656671030,-13543423748,94537887,10702256157,854894974,-6033719760,-7894984526,-39628097446,-45794890046,-55996847804,-1138721634,-18787479455,-17259940288,ISCTR
3CCC,6.3 Kambiyo İşlemleri Karı/Zararı,6.3 Foreign Exchange Profit/Losses,136644977,3404975,-907436205,-91746313,209180434,220316350,-426269808,-756743334,-1148991,284967866,-384095124,-109047183,-1287080362,-2004870988,-2910083209,-895882292,-2989021618,960522808,1138736473,-676061972,-614860396,1606256972,-636432234,6713121861,-8726885819,-3189723431,-3130227609,-4459966648,7308814073,11463581609,13524879425,14751188299,556455332,-3708710550,9812782225,10937750875,-1181507582,15455827453,20151287818,25543614348,-2689388773,8414755902,56412932,ISCTR
3CD,VII. DİĞER FAALİYET GELİRLERİ,VII. OTHER OPERATING INCOME,417926871,602749487,771215225,1108579699,253429102,812667915,1099819765,1313962161,358772314,619810359,903848232,1146638414,789862086,1166914262,1394511558,1912292681,1266547516,2328125567,2755398368,3146741560,803547983,1363717789,1925831579,2436197691,1311561065,2269791191,3393134821,4401564718,1455954632,3625552123,4605533183,6080540703,5536379356,9103487076,11205760553,13586599696,7387866135,14317235819,18403844915,23949976260,5944386867,10446790464,11851109779,ISCTR
3CE,VIII. FAALİYET GELİRLERİ/GİDERLERİ TOPLAMI (III+IV+V+VI+VII),VIII. TOTAL OPERATING INCOME/EXPENSES (III+IV+V+VI+VII),3101408777,6241953260,8845529765,12169174878,3241111731,7137016558,10704712843,14857435748,4525323115,7903278820,11778332804,15860527237,4789769134,9716804241,14878571590,19304379449,5833240321,10564641892,15306448386,22186638440,7073237036,14478630584,23046154431,29975897072,7080320759,13474669576,20823801528,37834346599,18103283690,43610047169,70458597624,101991973609,32385020138,66341924390,101078375706,135386180536,36035908757,66290813451,101032145761,141051581738,46672576993,93519409777,151643194028,ISCTR
3CF,IX. KREDİ VE DİĞER ALACAKLAR DEĞER DÜŞÜŞ KARŞILIĞI (-),IX. PROVISIONS FOR LOAN LOSSES OR OTHER RECEIVABLES,632091267,1153750361,1608785953,2058164589,635098244,1367675759,1989900100,2597621549,870422482,1429434296,2041150716,2633226282,1130332536,2734081527,5545123478,6343626499,2470175503,4630502327,5911851732,8325881022,2880216433,5955780403,10254430215,12729881810,3017560947,5235601293,6570507288,14450149660,3015752953,8068374795,12620124140,15804425035,2557623931,9669205397,11113228664,20070882915,4311313826,9320838815,16438559274,23628228646,12665081802,23463795843,39360773767,ISCTR
3CG,X. DİĞER FAALİYET GİDERLERİ (-),X. OTHER OPERATING EXPENSES (-),1349001899,2895276320,4522816133,6327341621,1493732815,3088065877,4677318976,6506075283,1641733707,3564754307,5393134616,7395731621,1049061145,2224849340,3405841497,4364169321,1233585763,2481988415,3967251293,5508783474,1478698928,3148477424,4779893208,6604977185,1856052432,4111024667,6550845347,9544996546,3748219755,8640868077,13589053233,18933607280,10392926528,21668982997,33310969027,46921881694,15999022801,31217239539,50148013822,70955176854,19737383315,39718862337,62862529565,ISCTR
3CH,XI. NET FAALİYET KARI/ZARARI (VIII-IX-X),XI. NET OPERATING INCOME (IX-X-XI),1120315611,2192926579,2713927678,3783668668,1112280671,2681274923,4037493767,5753738916,2013166925,2909090217,4344047472,5831569333,1696603296,2836657759,3141921473,4921092151,1072422970,1233255765,2143252951,4068242795,1086728863,2501866266,3999779050,5449064653,747472758,1201840394,3418718744,7472527033,8995804013,20302558092,34055680833,52158311410,12982842421,23360898967,37991888410,43086422296,6185179578,6025243770,575772309,274008671,2447465063,3920345296,7870568555,ISCTR
3CI,XII. BİRLEŞME İŞLEMİ SONRASINDA GELİR OLARAK KAYDEDİLEN FAZLALIK TUTARI,XII. SURPLUS WRITTEN AS GAIN AFTER MERGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CJ,XIII. ÖZKAYNAK YÖNTEMİ UYGULANAN ORTAKLIKLARDAN KAR/ZARAR,XIII. PROFIT/LOSSES FROM ASSOCIATES AND SUBSIDIARIES,0,0,0,0,0,0,0,0,0,783909130,1161112306,1610373942,510102180,1178679174,2081162416,2808714968,584832621,1267004513,1932048533,2806187581,616746382,1116187642,2326383580,3406460781,1272457183,2543412370,4009417972,8003335396,2608108176,6545282364,11305239084,21790647851,2646723824,13566182721,21874683750,33995986205,7782241661,20217638739,27780569663,37899712520,9503645596,24183029980,34210593947,ISCTR
3CK,XIV. NET PARASAL POZİSYON KARI/ZARARI,XIV. NET MONETORY POSITION GAIN/LOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CL,XV. SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ K/Z (XI+XII+XIII+XIV),XV. PROFIT/LOSS BEFORE TAXES FROM CONTINUING OPERATIONS (XI+XII+XIII+XIV),1120315611,2192926579,2713927678,3783668668,1112280671,2681274923,4037493767,5753738916,2013166925,3692999347,5505159778,7441943275,2206705476,4015336933,5223083890,7729807119,1657255591,2500260278,4075301484,6874430377,1703475244,3618053908,6326162630,8855525433,2019929940,3745252764,7428136716,15475862429,11603912188,26847840456,45360919917,73948959261,15629566244,36927081687,59866572160,77082408501,13967421239,26242882509,28356341972,38173721191,11951110659,28103375276,42081162503,ISCTR
3CM,XVI. SÜRDÜRÜLEN FAALİYETLER VERGİ KARŞILIĞI (±),XVI. PROVISION FOR TAXES ON INCOME FROM CONTINUING OPERATIONS (±),208171441,372939207,515371141,701000751,143281927,393874051,700951751,1052568118,370632225,637514226,947991901,1240710710,399946005,680349906,649814134,960772806,199304508,90998319,317701621,806861579,247365148,582941635,1142062448,2044628866,166235501,-303890088,379585861,2007983590,3172051484,3876065372,7351392946,12411153107,2726919728,5429395485,7821084615,4817697219,-80360904,-2907940510,-6328413406,-7343669188,-466489440,-1686434976,-1921153695,ISCTR
3CMA,16.1 Cari Vergi Karşılığı,16.1 Current Tax Provision,74426443,106303204,7700942,392147064,368933237,723213585,842084694,889989336,494096300,900230259,1011126429,1406780466,174977690,142296934,134377994,1194384056,11230916,290292826,991047579,1692598922,67045498,1883582896,1615952900,3823774529,21749935,54288837,87840736,1103776675,9071955784,6115220654,11939878180,17204109355,2655360814,431508482,3940697271,10215844741,265421681,1150858619,950942859,1538044154,441582470,1050090740,1627172047,ISCTR
3CMB,16.2 Ertelenmiş Vergi Karşılığı,16.2 Deferred Tax Provision,133744999,266636003,507670199,308853687,-225651310,-329339534,-141132943,162578783,-123464076,-262716033,-63134527,-166069756,224968315,538052971,515436140,-233611251,188073592,-199294508,-673345958,-885737343,180319650,-1300641261,-473890452,-1779145663,144485567,-358178925,291745125,904206915,-5899904300,-2239155283,-4588485235,-4792956248,71558914,4997887003,3880387344,-5398147522,-345782585,-4058799129,-7279356265,-8881713342,-908071910,-2736525716,-3548325742,ISCTR
3CN,XVII. SÜRDÜRÜLEN FAALİYETLER DÖNEM NET K/Z (XV±XVI),XVII. NET PROFIT/LOSS FROM CONTINUING OPERATIONS (XV±XVI),912144170,1819987372,2198556537,3082667917,968998744,2287400872,3336542016,4701170798,1642534701,3055485121,4557167876,6201232565,1806759471,3334987028,4573269756,6769034314,1457951083,2409261960,3757599863,6067568797,1456110097,3035112273,5184100182,6810896567,1853694439,4049142853,7048550854,13467878839,8431860704,22971775084,38009526971,61537806155,12902646517,31497686203,52045487545,72264711282,14047782143,29150823019,34684755378,45517390379,12417600099,29789810252,44002316197,ISCTR
3CO,XVIII. DURDURULAN FAALİYETLERDEN GELİRLER,XVIII. INCOME FROM TERMINATED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3COA,18.1 Satış Amaçlı Elde Tutulan Duran Varlık Gelirleri,18.1 Property And Equipment Income Held For Sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3COB,"18.2 İştirak, Bağlı Ortaklık ve Bir.",None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3COC,18.3 Diğer Durdurulan Faaliyet Gelirleri,18.3 Other Income From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CP,XIX. DURDURULAN FAALİYETLERDEN GİDERLER (-),XIX. EXPENSES FROM TERMINATED OPERATIONS (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CPA,19.1 Satış Amaçlı Elde Tutulan Duran Varlık Giderleri,19.1 Property And Equipment Expense Held For Sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CPB,"19.2 İştirak, Bağlı Ortaklık ve Bir. Satış Zararları",None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CPC,19.3 Diğer Durdurulan Faaliyet Giderleri,19.3 Other Expenses From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CR,XX. DURDURULAN FAALİYETLER VERGİ ÖNCESİ K/Z (XVIII-XIX),XX. PROFIT/LOSS BEFORE TAXES FROM TERMINATED OPERATIONS (XVIII-XIX),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CS,XXI. DURDURULAN FAALİYETLER VERGİ KARŞILIĞI (±),XXI. PROVISION FOR TAXES ON INCOME FROM TERMINATED OPERATIONS (±),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CSA,21.1 Cari Vergi Karşılığı,21.1 Current Tax Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CSB,21.2 Ertelenmiş Vergi Karşılığı,21.2 Deferred Tax Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3CT,XXII. DURDURULAN FAALİYETLER DÖNEM NET K/Z (XX±XXI),XXII. NET PROFIT/LOSS FROM TERMINATED OPERATIONS (XX±XXI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3D,DİĞER KAR/ZARAR,OTHER PROFIT/LOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3Z,XXIII. NET DÖNEM KARI/ZARARI (XVII+XXII),XXIII. NET PROFIT/LOSSES (XVII+XXII),912144170,1819987372,2198556537,3082667917,968998744,2287400872,3336542016,4701170798,1642534701,3055485121,4557167876,6201232565,1806759471,3334987028,4573269756,6769034314,1457951083,2409261960,3757599863,6067568797,1456110097,3035112273,5184100182,6810896567,1853694439,4049142853,7048550854,13467878839,8431860704,22971775084,38009526971,61537806155,12902646517,31497686203,52045487545,72264711282,14047782143,29150823019,34684755378,45517390379,12417600099,29789810252,44002316197,ISCTR
3ZA,23.1 Grubun Karı/Zararı,23.1. Group's Profit/Losses,912144170,1819987372,2198556537,3082667917,968998744,2287400872,3336542016,4701170798,1642534701,3055485121,4557167876,6201232565,1806759471,3334987028,4573269756,6769034314,1457951083,2409261960,3757599863,6067568797,1456110097,3035112273,5184100182,6810896567,1853694439,4049142853,7048550854,13467878839,8431860704,22971775084,38009526971,61537806155,12902646517,31497686203,52045487545,72264711282,14047782143,29150823019,34684755378,45517390379,12417600099,29789810252,44002316197,ISCTR
3ZB,23.2 Azınlık Hakları Karı/Zararı (-),23.2. Minority Shares' Profits/Losses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3ZC,Hisse Başına Kar/Zarar,Earnings/Losses Per Share,0,0,0,1,0,1,1,1,0,27159528,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0,0,1,1,1,2,4,6,1,1,2,3,1,1,1,2,0,1,2,ISCTR
