FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2C,III. ALINAN KREDİLER,III. FUNDS BORROWED,31733794000,32412072000,33958332000,33437797000,31026182000,31818452000,33039909000,40286368000,41585233000,37696937000,35974812000,40804823000,33207785000,36647555000,47194915000,31940682000,33574590000,30951057000,24431435000,25122823000,27908275000,26397608000,29823939000,25438441000,27010571000,28466238000,26365995000,36813239000,39393733000,40842179000,44111106000,35006055000,34342358000,39871487000,40465157000,44058155000,47582756000,46549923000,46266354000,48821249000,55610086000,59872205000,75959016000,GARAN
2D,IV. PARA PİYASALARINA BORÇLAR,IV. FUNDS FROM MONEY MARKET,12598338000,11854735000,13583145000,15068161000,15755629000,6456878000,17354831000,9769387000,13959932000,13906313000,16729958000,16664588000,5498905000,4981570000,2112632000,45416000,440762000,518351000,433580000,504175000,820234000,14711266000,911733000,71830000,8903978000,1324552000,1437986000,9629598000,1379575000,26690400000,6880740000,16320839000,29784022000,36158910000,38635370000,43454156000,80127139000,116948619000,100655595000,32626703000,19532266000,97864839000,84218532000,GARAN
2DA,4.1 Bankalararası Para Piyasalarına Borçlar,4.1 Interbank Money Market Payables,0,0,0,0,0,0,10202337000,2501180000,7251279000,12619904000,11045118000,15604690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2DB,4.2 İMKB Takasbank Piyasasına Borçlar,4.2 Istanbul Stock Exchange Money Market Payables,0,0,0,0,90026000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,12598338000,11854735000,13583145000,15068161000,15665603000,6456878000,7152494000,7268207000,6708653000,1286409000,5684840000,1059898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),13694582000,13968656000,15041637000,14198769000,15010067000,14519842000,14127222000,16436879000,18858963000,18839215000,18068359000,19291360000,20704695000,20749660000,23229720000,20007358000,22647970000,24628942000,17736240000,16407732000,16908943000,18959890000,20288715000,18990670000,17186069000,15515963000,16375420000,21842985000,20328958000,21729466000,12702889000,12872533000,4014255000,5507388000,5694096000,5240527000,6130541000,4524103000,14398516000,24699438000,43146116000,81421131000,116541328000,GARAN
2EA,5.1 Bonolar,5.1 Bills,1431265000,1375314000,1185402000,950933000,1170401000,1325470000,417533000,1213929000,1647234000,1482012000,3102933000,2975784000,4981841000,4052403000,2054030000,1155988000,3460755000,4986576000,2678967000,4825540000,4227369000,5793591000,5490471000,4661251000,1397498000,3158943000,3876588000,4089879000,914030000,161569000,168876000,990538000,477769000,864459000,816496000,950964000,1380332000,1315344000,10963593000,12052932000,5331779000,7423557000,1835479000,GARAN
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2EC,5.3 Tahviller,5.3 Bonds,12263317000,12593342000,13856235000,13247836000,13839666000,13194372000,13709689000,15222950000,17211729000,17357203000,14965426000,16315576000,15722854000,16697257000,21175690000,18851370000,19187215000,19642366000,15057273000,11582192000,12681574000,13166299000,14798244000,14329419000,15788571000,12357020000,12498832000,17753106000,19414928000,21567897000,12534013000,11881995000,3536486000,4642929000,4877600000,4289563000,4750209000,3208759000,3434923000,12646506000,37814337000,73997574000,114705849000,GARAN
2F,VI. FONLAR,VI. FUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2FB,6.2 Diğer,6.2 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,6942313000,7650493000,8177843000,8336852000,9046592000,9026022000,8951407000,9088139000,10377942000,9156019000,9965676000,9973896000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,3014527000,3107583000,3913749000,3825065000,4633716000,3788220000,3736500000,2981312000,3182084000,4230594000,2359957000,2866550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,401000,408000,12584000,10968000,11401000,8893000,14756000,17092000,11458000,5723000,2877000,6939000,5743000,4722000,3575000,16464000,930439000,961755000,957662000,1006148000,1069803000,1042159000,1085427000,873021000,809599000,762780000,818611000,856100000,915898000,1015432000,1049641000,1192052000,1437460000,1622755000,1645975000,1730939000,1982288000,2109438000,2214087000,2427701000,4403100000,4839127000,5013566000,GARAN
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,424000,430000,13909000,11985000,12494000,9646000,15911000,18404000,12184000,6077000,3071000,7903000,6456000,5223000,3903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),23000,22000,1325000,1017000,1093000,753000,1155000,1312000,726000,354000,194000,964000,713000,501000,328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,325746000,231843000,338776000,250491000,391462000,556846000,468301000,279536000,222928000,264822000,218247000,180070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,246925000,205323000,286674000,221563000,308482000,445248000,391035000,257733000,200399000,226004000,188412000,177991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,78821000,26520000,52102000,28928000,82980000,111598000,77266000,21803000,22529000,38818000,29835000,2079000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,3829637000,3963349000,4269806000,4250064000,4419894000,4322203000,4529425000,4614004000,5017911000,5289239000,5721381000,6306654000,3037445000,3155395000,4116159000,4820393000,4886101000,4869415000,4921332000,5731746000,6170109000,6876441000,8458040000,9051110000,9236596000,9999476000,10983358000,13040838000,13649222000,14415196000,15997277000,18517535000,18684006000,18418687000,16565453000,16443744000,16039688000,17167266000,16945550000,17446261000,18233668000,19453542000,23157073000,GARAN
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,2620086000,2725159000,2960429000,3002057000,3066027000,3128089000,3135800000,3171163000,3289114000,3310935000,3324412000,3597720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,524029000,537207000,596666000,529537000,617544000,621903000,699157000,679871000,768415000,757722000,810219000,852817000,852597000,943254000,983206000,1051233000,1101568000,1115979000,1084811000,1144956000,1161195000,1104359000,1128802000,1333913000,1329540000,1331742000,1429042000,1825807000,1958017000,1994029000,2243124000,3350382000,3381962000,3044597000,2891014000,4324280000,4690676000,5435953000,5428344000,7157647000,7670123000,7951134000,8477983000,GARAN
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,685522000,700983000,712711000,718470000,736323000,572211000,694468000,762970000,960382000,1220582000,1586750000,1856117000,2184848000,2212141000,3132953000,3769160000,3784533000,3753436000,3836521000,4586790000,5008914000,5772082000,7329238000,7717197000,7907056000,8667734000,9554316000,11215031000,11691205000,12421167000,13754153000,15167153000,15302044000,15374090000,13674439000,12119464000,11349012000,11731313000,11517206000,10288614000,10563545000,11502408000,14679090000,GARAN
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,571340000,318795000,278830000,660603000,620362000,663335000,358139000,415384000,796477000,715120000,713231000,1087978000,918024000,927794000,1050148000,565967000,713106000,1451902000,948098000,1133550000,1123856000,1815734000,702863000,2164160000,476915000,1595078000,1962815000,2656375000,10188501000,1344464000,6818970000,7486390000,11293505000,6356451000,8864656000,9700507000,17122351000,14135432000,7089509000,16512353000,22566128000,23462110000,18697971000,GARAN
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,571340000,318795000,278830000,660603000,620362000,663335000,358139000,415384000,796477000,715120000,713231000,1087978000,918024000,927794000,1050148000,565967000,713106000,1451902000,948098000,1133550000,1123856000,1815734000,702863000,2164160000,476915000,1595078000,1962815000,2656375000,10188501000,1344464000,6818970000,7486390000,11293505000,6356451000,8864656000,9700507000,17122351000,14135432000,7089509000,16512353000,22566128000,23462110000,18697971000,GARAN
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,138249000,149280000,167806000,159792000,0,0,0,0,0,2650073000,2715786000,2849471000,3022404000,3444072000,4582945000,3977018000,4302079000,4339333000,4303764000,4729707000,6050883000,6171355000,6899418000,6598969000,7343261000,7551814000,7811841000,10911505000,12171211000,13538617000,15210154000,15068843000,15716353000,20442537000,21695857000,23010071000,41478626000,41533123000,44119246000,66006552000,72685975000,77546431000,101473802000,GARAN
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,27459015039,27815935347,28266502000,30981055000,31639502000,33059654000,34466208000,35539080000,36368717000,38008040000,39549624000,41331210000,42385007000,44245881000,46473281000,46687853000,48192317000,50320972000,51513096000,53765666000,54873658000,58096746000,60441454000,62081723000,63736857000,67305060000,70861444000,79981259000,96711129000,111726947000,131298288000,152685493000,173817258000,187623550000,214265132000,244797041000,255334649000,279319084000,302647610000,329926317000,339526876000,377603837000,410433117000,GARAN
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000,GARAN
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,1198683020,1072169588,985851000,2870616000,3051143000,2929349000,2995099000,2882801000,3476874000,3554480000,3520462000,3583312000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,784434000,GARAN
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,11880000,GARAN
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,282966020,102631588,39129000,441960000,710282000,638143000,722759000,622143000,1202434000,1352725000,1360229000,1520752000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,175034000,175403000,175403000,1631907000,1629927000,1626756000,1626756000,1626437000,1678016000,1678016000,1678016000,1659472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,1891000,1891000,1891000,1891000,1891000,1891000,1891000,1891000,1891000,1891000,1891000,1856000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,6371000,59823000,37007000,86407000,592000,-45892000,-64758000,-48486000,-86283000,-158968000,-200490000,-240210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,720541000,720541000,720541000,696571000,696571000,696571000,696571000,668936000,668936000,668936000,668936000,629562000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,772554000,GARAN
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,17443642171,20571498171,20595638000,20503932000,23347821000,23350043000,23360229000,23385730000,27166294000,27173995000,27184311000,27203978000,32043059000,32067036000,32151074000,32108914000,32121457000,39167016000,39149653000,39170872000,39187587000,39206856000,45399785000,45401476000,51223691000,51234071000,51234218000,51319079000,63122473000,63143169000,63156966000,63189765000,63195544000,114069737000,114071937000,114095795000,188327757000,188327757000,188327757000,188327757000,262104047000,262104046000,262104046000,GARAN
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,1131025000,1167498000,1169081000,1168329000,1204184000,1204123000,1204782000,1206160000,1310889000,1311373000,1311374000,1311374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1465374000,1506754000,1506754000,1506754000,1506754000,1616487000,1616487000,1616487000,1616487000,1616487000,2473124000,2473124000,2473124000,3762100000,3762100000,3762100000,3762100000,5584600000,5584600000,5584600000,GARAN
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,16190294171,19239595171,19240080000,19159612000,21964663000,21967806000,21968100000,21972914000,25632517000,25632763000,25632763000,25659125000,30097895000,30097895000,30098485000,30103954000,30169729000,37201842000,37201842000,37201842000,37275101000,37275101000,43428505000,43428505000,49269359000,49269359000,49269359000,49269359000,61107326000,61107326000,61107326000,61107326000,61341575000,111161820000,111161820000,111161820000,184299730000,184299730000,184299730000,184299730000,256245100000,256245099000,256245099000,GARAN
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,122323000,164405000,186477000,175991000,178974000,178114000,187347000,206656000,222888000,229859000,240174000,233479000,479790000,503767000,587215000,539586000,486354000,499800000,482437000,503656000,447112000,466381000,505906000,507597000,447578000,457958000,458105000,542966000,398660000,419356000,433153000,465952000,237482000,434793000,436993000,460851000,265927000,265927000,265927000,265927000,274347000,274347000,274347000,GARAN
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,4616689848,1972267588,2485013000,3406507000,1040538000,2580262000,3910880000,5070549000,1525549000,3079565000,4644851000,6343920000,2393560000,4300875000,5973644000,7035545000,8757508000,3632920000,4936429000,6158841000,7790207000,9384779000,5323133000,6434451000,2528780000,5466542000,9111740000,14149990000,9273074000,22190420000,39701378000,59603636000,75338711000,34204988000,57577269000,87331720000,22316490000,44838802000,66933770000,92211288000,25354197000,53679996000,84166963000,GARAN
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,3683725000,0,0,0,0,0,0,0,0,0,0,0,397309000,397309000,397309000,397309000,7035545000,0,0,0,6158841000,6153404000,195888000,196448000,0,13283000,13283000,548851000,1063401000,1094478000,1094478000,1094478000,59603636000,0,0,0,0,0,0,36294000,69851000,69851000,124916000,GARAN
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,932964848,1972267588,2485013000,3406507000,1040538000,2580262000,3910880000,5070549000,1525549000,3079565000,4644851000,6343920000,1996251000,3903566000,5576335000,6638236000,1721963000,3632920000,4936429000,6158841000,1631366000,3231375000,5127245000,6238003000,2528780000,5453259000,9098457000,13601139000,8209673000,21095942000,38606900000,58509158000,15735075000,34204988000,57577269000,87331720000,22316490000,44838802000,66933770000,92174994000,25284346000,53610145000,84042047000,GARAN
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,232245242039,235912119347,260699632000,254342586000,264329736000,261528910000,269637820000,284155400000,300420134000,308683446000,311042321000,325232274000,327254349000,349143726000,410777396000,359477202000,384384133000,383650570000,374334636000,391152270000,417415752000,447893222000,479713596000,492797820000,515335554000,550378754000,573537999000,758880152000,851249242000,981659025000,1092879649000,1152171637000,1307934518000,1669363820000,1742966220000,1930055336000,2164981179000,2313106065000,2496244207000,2607672475000,3035025457000,3246037748000,3498971972000,GARAN
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,3891795000,8334506000,12620470000,17420007000,4896735000,10010207000,15368625000,20915217000,5814398000,12157769000,18904694000,26607782000,7382983000,15568291000,26103011000,38713573000,10272821000,20829103000,30740570000,39684410000,8913954000,17347446000,26696250000,37228620000,11265841000,24144039000,39180886000,57098598000,20838436000,45696025000,83130834000,125832574000,33581089000,74982083000,131589867000,213960267000,96717707000,213413635000,349701803000,500033820000,160638310000,328766652000,518776806000,GARAN
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,3108843000,6405581000,9987234000,13647803000,3859036000,7930414000,12202092000,16783444000,4771083000,9896899000,15327228000,21094311000,6118741000,12930489000,21198363000,29199811000,8204825000,16673466000,24713223000,32292575000,7337179000,14386198000,21827092000,29565695000,8974984000,19045946000,30243361000,43601675000,14671526000,33198866000,56469624000,80623230000,24266848000,54517501000,93412076000,150744667000,71588183000,159930036000,259715252000,368731685000,115817363000,242693050000,379199869000,GARAN
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,6302000,19420000,39454000,64591000,42745000,97659000,161454000,237553000,54529000,102558000,158210000,222102000,71734000,157350000,237675000,321661000,118129000,258848000,365417000,366711000,0,0,33538000,81711000,128034000,343437000,620236000,905980000,241384000,281760000,281760000,281760000,6997000,249026000,434108000,481012000,3441271000,11209042000,23355404000,39449354000,16160141000,34824830000,54575283000,GARAN
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,26617000,46176000,60670000,73412000,17656000,42605000,65901000,89536000,26821000,126108000,238722000,304106000,63990000,161365000,306467000,471776000,148312000,331612000,488299000,548770000,58560000,80209000,102954000,120838000,18275000,26863000,36021000,48309000,13682000,73890000,194455000,420824000,241817000,605345000,1614217000,2960647000,1993741000,2736234000,3325227000,4308110000,8600715000,9608733000,21396223000,GARAN
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,1070000,1621000,2337000,3160000,785000,2285000,4312000,6417000,2828000,6082000,9104000,12496000,3050000,7008000,16539000,34865000,29777000,77287000,219006000,382138000,55375000,99039000,347773000,740204000,223029000,598881000,1355011000,2048774000,1007055000,1687565000,2210412000,2742989000,609561000,1585318000,2739425000,4566773000,2113532000,3639111000,4361743000,4999786000,626414000,1403387000,2082788000,GARAN
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,705084000,1778131000,2405409000,3457696000,927473000,1836682000,2777394000,3577267000,897653000,1907073000,2993362000,4732483000,1056594000,2165482000,4111374000,8214272000,1627596000,3226495000,4584424000,5586243000,1361949000,2601481000,4131671000,6404166000,1806753000,3909547000,6592475000,10011018000,4787072000,10200037000,23560444000,41162769000,8140834000,17380743000,32255919000,53272451000,16403508000,34871014000,57293198000,81439323000,19194743000,39809045000,60856870000,GARAN
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,6857000,10092000,13002000,15331000,4183000,7524000,11882000,17461000,3831000,9402000,19327000,37278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,12488000,24280000,42784000,63331000,10694000,26539000,52541000,99964000,26161000,50175000,80399000,117865000,25703000,54567000,89133000,122139000,37887000,55590000,110736000,180976000,70101000,151771000,329482000,591169000,236023000,505141000,746573000,1048052000,264232000,666360000,1082264000,GARAN
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,381340000,914096000,1264472000,1813563000,501409000,987073000,1490017000,1903637000,448346000,974438000,1542604000,2464782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,316887000,853943000,1127935000,1628802000,421881000,842085000,1275495000,1656169000,445476000,923233000,1431431000,2230423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARAN
