FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2DA,4.1 Bankalararası Para Piyasalarına Borçlar,4.1 Interbank Money Market Payables,0,0,0,0,2328679000,1630408000,0,950449000,1164299000,1164299000,1164598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2DB,4.2 İMKB Takasbank Piyasasına Borçlar,4.2 Istanbul Stock Exchange Money Market Payables,0,0,0,0,0,0,0,55199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,28182412000,23855095000,20804215000,22829108000,25227881000,25641200000,24495020000,24377369000,21451195000,21365775000,22272955000,27283040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),13148986000,13188798000,11206298000,11266067000,10592860000,10416730000,10000110000,10617494000,10831042000,11416093000,12461464000,13853149000,11565945000,13577881000,12378831000,12152006000,16242295000,16538564000,12832037000,13518200000,11695005000,18708906000,22558328000,19157976000,19047428000,19979809000,22029048000,29542447000,27176654000,32089374000,36549389000,22439569000,22910672000,34615595000,37089222000,39460759000,42836785000,62736985000,63338158000,95214817000,91181114000,131797701000,166448968000,AKBNK
2EA,5.1 Bonolar,5.1 Bills,2689355000,2770813000,2336273000,2438778000,1986851000,1869231000,1209911000,484661000,695282000,1460374000,1831440000,3783736000,3775606000,4790669000,1471229000,2042561000,5772941000,5876503000,2395182000,2372587000,2982641000,9680189000,8057848000,5125237000,3658691000,4196399000,5849075000,6317699000,2097768000,4411956000,6704274000,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2EC,5.3 Tahviller,5.3 Bonds,10459631000,10417985000,8870025000,8827289000,8606009000,8547499000,8790199000,10132833000,10135760000,9955719000,10630024000,10069413000,7790339000,8787212000,10907602000,10109445000,10469354000,10662061000,10436855000,11145613000,8712364000,9028717000,14500480000,14032739000,15388737000,15783410000,16179973000,23224748000,25078886000,27677418000,29845115000,22439569000,22910672000,34615595000,37089222000,39460759000,42836785000,62736985000,63338158000,95214817000,91181114000,131797701000,166448968000,AKBNK
2F,VI. FONLAR,VI. FUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2FB,6.2 Diğer,6.2 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,3986943000,3644527000,4322372000,4461749000,4779277000,4571000000,4853000000,5176374000,5561584000,5241566000,6445678000,5917197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,1652742000,2067185000,2164946000,1468876000,1488423000,2301269000,2489953000,1399996000,1907886000,2880523000,1105720000,1101637000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,93463000,80093000,65887000,63970000,49579000,35073000,37857000,28321000,18927000,15447000,6885000,5899000,65000,57000,9821000,25048000,568094000,568486000,581920000,574553000,575079000,565605000,503519000,505660000,509554000,520343000,511265000,535440000,557106000,642664000,697096000,799166000,879568000,1072786000,1209075000,1385912000,1630081000,1982186000,2108975000,2620129000,2878625000,3266301000,3417742000,AKBNK
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,119675000,102120000,84297000,82124000,63046000,44394000,49636000,37714000,24675000,19964000,8686000,7504000,70000,60000,11205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),26212000,22027000,18410000,18154000,13467000,9321000,11779000,9393000,5748000,4517000,1801000,1605000,5000,3000,1384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,183980000,127585000,239701000,157528000,270402000,448141000,325550000,98645000,98064000,140256000,118406000,74911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,183980000,127585000,239701000,157528000,270402000,426398000,315154000,98645000,98064000,122470000,107715000,74911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,0,0,0,0,0,21743000,10396000,0,0,17786000,10691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,2766151000,2857155000,3026755000,3165726000,3212999000,3268636000,3337175000,3516125000,3532765000,3542745000,3593060000,3791281000,1216086000,1004234000,1144733000,1294978000,1401534000,1453362000,1408908000,1531077000,1768158000,1948718000,2128132000,2416862000,2446944000,2522124000,2587263000,3225201000,3691737000,4462282000,4892956000,5665488000,6259537000,7184720000,7559188000,7452493000,7657906000,8286914000,7347091000,7150021000,7267529000,7837283000,8064294000,AKBNK
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,2243250000,2334099000,2493652000,2544702000,2592019000,2667259000,2767714000,2923525000,2957993000,2988302000,3021443000,2654011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,126910000,129404000,119421000,187178000,189664000,192151000,197285000,219388000,222347000,225339000,228364000,290127000,295059000,306639000,302237000,311510000,350515000,363126000,370238000,434942000,455227000,482878000,477040000,535221000,561796000,610350000,603154000,745039000,839916000,1183077000,1323386000,2183677000,2499447000,2958925000,2999081000,3188733000,3289193000,3889933000,4281015000,2917096000,3013918000,3443735000,3633977000,AKBNK
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,395991000,393652000,413682000,433846000,431316000,409226000,372176000,373212000,352425000,329104000,343253000,847143000,921027000,697595000,842496000,983468000,1051019000,1090236000,1038670000,1096135000,1312931000,1465840000,1651092000,1881641000,1885148000,1911774000,1984109000,2480162000,2851821000,3279205000,3569570000,3481811000,3760090000,4225795000,4560107000,4263760000,4368713000,4396981000,3066076000,4232925000,4253611000,4393548000,4430317000,AKBNK
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,379224000,411294000,294889000,604078000,557991000,631486000,582471000,770127000,1119124000,1197320000,1276057000,1581767000,1007332000,761402000,511507000,788089000,1265947000,1366952000,1643138000,1463301000,862528000,1468826000,1118624000,1587841000,772163000,1783797000,2118211000,2404436000,11306166000,5772450000,6969419000,13696508000,13563262000,5572943000,12309196000,12319950000,13590813000,12350297000,7319830000,9408470000,9789053000,12551127000,13528246000,AKBNK
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,305284000,411294000,294889000,604078000,557991000,592403000,486442000,645284000,833111000,740958000,617625000,1189603000,1007332000,761402000,511507000,504394000,528250000,687807000,827091000,758992000,613909000,1364730000,453831000,1571680000,772163000,1498819000,2090890000,2233095000,11306166000,828122000,3634438000,10669260000,13563262000,2054377000,7081580000,11143374000,11767364000,12350297000,7210886000,8441686000,9789053000,12551127000,13528246000,AKBNK
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,73940000,0,0,0,0,39083000,96029000,124843000,286013000,456362000,658432000,392164000,0,0,0,283695000,737697000,679145000,816047000,704309000,248619000,104096000,664793000,16161000,0,284978000,27321000,171341000,0,4944328000,3334981000,3027248000,0,3518566000,5227616000,1176576000,1823449000,0,108944000,966784000,0,0,0,AKBNK
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,0,0,0,0,0,0,0,0,1796095000,1778864000,1757497000,1900999000,3527461000,4127282000,5422330000,4784477000,5080025000,5208937000,5096521000,5381534000,5918959000,6201725000,7008986000,6718414000,7521772000,12179052000,12523395000,18725534000,13380820000,14967863000,16921746000,16800082000,17504209000,12837383000,22104336000,23736225000,45450781000,46103318000,49107398000,49633272000,72903078000,76805130000,80497213000,AKBNK
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,24958540000,25464367000,25138369000,26689177000,28835635000,29021000000,29935047000,32375658000,34030281000,37573040000,38972074000,40424506000,41141741000,41888286000,43188580000,43809089000,47563805000,49367811000,51541375000,54382427000,53901623000,57516686000,58972731000,62918993000,63033309000,67305061000,70251735000,75954951000,90664595000,102728932000,126198293000,153599884000,153735590000,169535727000,190023960000,211195427000,213100886000,221093198000,230945078000,240347891000,242925730000,258900893000,277363065000,AKBNK
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,4000000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,5200000000,AKBNK
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,2460236000,2283980000,1286336000,1927826000,3607488000,2520256000,2329679000,3393852000,4835451000,6766660000,6667164000,6595374000,3686298000,3686298000,3686298000,3686298000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,5400628000,AKBNK
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,1700000000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,3505742000,AKBNK
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,-611621000,-798463000,-1802840000,-1112761000,561988000,-515771000,-723067000,271568000,-596990000,1360900000,1248634000,1164749000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,47106000,47106000,47106000,47106000,47106000,47106000,47106000,47106000,2349054000,2349054000,2349134000,2348962000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,4895000,4895000,4895000,4895000,4895000,4895000,4895000,4895000,4895000,4895000,6440000,6440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,-80133000,-69547000,-62814000,-60377000,-55464000,-64937000,-48218000,35899000,44108000,17427000,28572000,83373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,1399989000,1399989000,1399989000,1348963000,1348963000,1348963000,1348963000,1334384000,1334384000,1334384000,1334384000,1291850000,1986298000,1986298000,1986298000,1986298000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,1894886000,AKBNK
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,17766503000,17766503000,17766503000,17766503000,20161351000,20161351000,20161351000,20161351000,23790063000,23790063000,23790063000,23790063000,28229132000,28233739000,28233739000,28233739000,33923383000,33924312000,33924314000,33924314000,39354663000,39354663000,39354663000,39354663000,44995750000,45024998000,45024998000,45024998000,55939306000,56070405000,56070405000,56070405000,107141776000,107141776000,107141776000,107141776000,163649716000,163658747000,163658747000,163658747000,199670417000,199716101000,199716101000,AKBNK
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,1282027000,1282027000,1282027000,1282027000,1322027000,1322027000,1322027000,1322027000,1392027000,1392027000,1392027000,1392027000,1532027000,1532027000,1532027000,1532027000,1532027000,1532027000,1532027000,1532027000,1772027000,1772027000,1772027000,1772027000,1808635000,1808635000,1808635000,1808635000,1903795000,1903795000,1903795000,1903795000,2777395000,2777395000,2777395000,2777395000,3748495000,3748495000,3748495000,3748495000,4357935000,4357935000,4357935000,AKBNK
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,16372097000,16372097000,16372097000,16372097000,18718299000,18718299000,18718299000,18718299000,22137126000,22137126000,22137126000,22137126000,26429072000,26429072000,26429072000,26439072000,32128716000,32128713000,32128715000,32128715000,37306183000,37306183000,37306183000,37306183000,42909959000,43068048000,43068048000,43068048000,53886542000,53991428000,53991428000,53991428000,92774207000,92751523000,92776607000,92840620000,143718430000,143718430000,143718430000,143921942000,179324172000,179414247000,179433499000,AKBNK
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,112379000,112379000,112379000,112379000,121025000,121025000,121025000,121025000,260910000,260910000,260910000,260910000,268033000,272640000,272640000,262640000,262640000,263572000,263572000,263572000,276453000,276453000,276453000,276453000,277156000,148315000,148315000,148315000,148969000,175182000,175182000,175182000,11590174000,11612858000,11587774000,11523761000,16182791000,16191822000,16191822000,15988310000,15988310000,15943919000,15924667000,AKBNK
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,731801000,1413884000,2085530000,2994848000,1066796000,2339393000,3444017000,4820455000,1404767000,3016317000,4514847000,6039069000,1709214000,3311609000,4638843000,5689644000,1412532000,2690654000,4087953000,5417468000,1310047000,2896295000,4419094000,6267167000,2027296000,4132166000,7342714000,12125908000,8046809000,21156862000,38223316000,60024084000,10711300000,31012976000,51460469000,66478940000,13184293000,24108123000,33138650000,42366070000,13727079000,24851880000,38915968000,AKBNK
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,731801000,1413884000,2085530000,2994848000,1066796000,2339393000,3444017000,4820455000,1404767000,3016317000,4514847000,6039069000,1709214000,3311609000,4638843000,5689644000,1412532000,2690654000,4087953000,5417468000,1310047000,2896295000,4419094000,6267167000,2027296000,4132166000,7342714000,12125908000,8046809000,21156862000,38223316000,60024084000,10711300000,31012976000,51460469000,66478940000,13184293000,24108123000,33138650000,42366070000,13727079000,24851880000,38915968000,AKBNK
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,219187921000,221063137000,236148463000,234808988000,242436045000,247352649000,256513694000,272824693000,282980247000,292562149000,293065411000,316030868000,322354348000,340935554000,392457232000,327642125000,356833265000,344764245000,351448288000,360501112000,393932331000,414858399000,453588860000,446100801000,481130610000,497145202000,552507431000,708911295000,789045783000,922168300000,1003480579000,1075186455000,1185169058000,1434576257000,1612957984000,1789174174000,1959704440000,2180575592000,2277956968000,2515596654000,2706720796000,2818347573000,3028775669000,AKBNK
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,3468069000,7150989000,10981361000,15104804000,4308161000,8757178000,13361471000,18018311000,5085041000,10645505000,16453870000,23094726000,6757647000,14337988000,23333726000,33514562000,8614792000,17522933000,26309903000,34508262000,8072797000,15925360000,23837453000,33456476000,9287693000,20408522000,33383669000,48802008000,19836030000,46584992000,82880703000,127815468000,35499406000,76780941000,142290333000,220590949000,95819158000,211170727000,337670158000,480072926000,140202334000,297916384000,461610498000,AKBNK
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,2781770000,5672462000,8741217000,11991681000,3380977000,6934344000,10658004000,14537886000,4151291000,8611245000,13321915000,18423884000,5489913000,11505916000,18180674000,25167595000,6798390000,13783452000,20589549000,26851805000,5854750000,11424027000,17035814000,23229974000,6806661000,14631483000,23475882000,33535367000,12205723000,27449487000,46711235000,66507535000,21097167000,44498890000,76969956000,124974756000,59975337000,130278691000,208526263000,295053096000,88811470000,185423686000,287056357000,AKBNK
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,2856000,9793000,30369000,58992000,47956000,95560000,150613000,222852000,49458000,105686000,176905000,256456000,92176000,199781000,333057000,472136000,120363000,252067000,357618000,364578000,13689000,13689000,33344000,96440000,129025000,339828000,594499000,881784000,241175000,282414000,282414000,282414000,0,0,0,0,1874809000,8601696000,17043931000,31528387000,14319636000,31481153000,47958904000,AKBNK
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,7977000,25793000,42220000,50154000,10617000,23308000,57992000,81577000,31573000,89480000,147200000,222614000,74515000,263505000,468297000,696817000,145073000,344106000,536261000,667215000,102097000,124786000,183852000,283530000,30559000,46042000,55752000,76740000,22433000,86938000,260289000,536015000,414401000,1074086000,1830965000,2638240000,860394000,1730239000,2503394000,3072712000,505240000,1112044000,1657795000,AKBNK
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,47927000,86423000,93682000,93883000,83000,2367000,18961000,22936000,7434000,7815000,15172000,31249000,41438000,103520000,175007000,225202000,459000,73012000,138023000,212788000,46663000,51726000,94066000,542863000,67476000,93019000,96054000,143079000,81215000,106659000,154929000,192015000,149160000,654295000,1467392000,2441155000,549606000,876744000,991584000,2091739000,970891000,970891000,1519379000,AKBNK
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,620257000,1341466000,2050597000,2879319000,859735000,1685514000,2451494000,3122563000,840923000,1824195000,2782672000,4148615000,1055356000,2256743000,4162709000,6901394000,1525419000,2996071000,4589997000,6306863000,2048556000,4298692000,6470053000,9266768000,2227541000,5255007000,9095225000,14066747000,7256333000,18596242000,35370492000,60165274000,13789774000,30456042000,61791632000,90111131000,32273611000,68802508000,107338869000,146596567000,35083503000,78234591000,122444505000,AKBNK
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,101000,177000,231000,275000,22000,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058000,5590000,9108000,11792000,15133000,3502000,7691000,12265000,21365000,6047000,11075000,16980000,27487000,17532000,45499000,73001000,109579000,58621000,127859000,221248000,384670000,359427000,1789182000,3096180000,AKBNK
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,490238000,1058378000,1625076000,2291006000,703380000,1373409000,1981642000,2484574000,609269000,1332858000,2046438000,3065952000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,129918000,282911000,425290000,588038000,156333000,312080000,469827000,637964000,231654000,491337000,736234000,1082663000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKBNK
3AL,1.7 Diğer Faiz Gelirleri,1.7 Other Interest Income,7282000,15052000,23276000,30775000,8793000,16085000,24407000,30497000,4362000,7084000,10006000,11908000,4249000,8523000,13982000,51418000,25088000,74225000,98455000,105013000,7042000,12440000,20324000,36901000,26431000,43143000,66257000,98291000,29151000,63252000,101344000,132215000,48904000,97628000,230388000,425667000,285401000,880849000,1266117000,1730425000,511594000,694019000,973558000,AKBNK
3B,II. FAİZ GİDERLERİ,II. INTEREST EXPENSE,1804592000,3683196000,5754820000,7909944000,2444580000,4945370000,7473456000,10071770000,2698693000,5686699000,9005551000,12549749000,3658621000,7598850000,12799775000,18948434000,5241312000,10456964000,15224541000,18795325000,3093984000,6231700000,9535479000,13925781000,5438046000,11597923000,18256991000,25967296000,8788689000,19273571000,34270445000,50943763000,22554799000,53824551000,96161031000,157043770000,77089968000,175305258000,289098423000,415027991000,122327467000,261472413000,396551485000,AKBNK
