FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,38781000,121526000,154987000,235665000,88228000,132901000,197187000,245365000,93017000,167995000,209527000,283745000,90388000,175520000,306391000,562270000,84259000,174250000,264562000,341871000,95012000,199013000,291862000,457200000,122527000,263186000,429618000,654545000,263755000,756726000,1528011000,2609600000,715471000,1394680000,2231254000,3343530000,794101000,1651736000,2662793000,3821072000,860007000,1809108000,2951783000,SKBNK
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,108000,193000,336000,435000,184000,278000,456000,603000,206000,393000,692000,791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,687000,888000,1125000,1552000,712000,2342000,2761000,2477000,337000,725000,1209000,1493000,216000,348000,477000,303000,383000,651000,1342000,2138000,1430000,2275000,4125000,9152000,9107000,16535000,20441000,23639000,6292000,16461000,36904000,SKBNK
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,16772000,58177000,75571000,119324000,50145000,72409000,107911000,133023000,56338000,92711000,112426000,150041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,21901000,63156000,79080000,115906000,37899000,60214000,88820000,111739000,36473000,74891000,96409000,132913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3AL,1.7 Diğer Faiz Gelirleri,1.7 Other Interest Income,479000,639000,941000,948000,3658000,7209000,6848000,10017000,1500000,806000,890000,895000,435000,653000,2294000,2312000,4648000,7187000,9232000,10414000,3041000,2459000,4684000,5969000,1576000,634000,798000,865000,1041000,1288000,1504000,1561000,10118000,9493000,8108000,4314000,283000,2751000,4088000,4178000,3113000,7524000,4294000,SKBNK
3B,II. FAİZ GİDERLERİ,II. INTEREST EXPENSE,279481000,570773000,889646000,1226923000,390432000,733527000,1076288000,1419990000,339221000,691005000,1099878000,1567318000,516436000,1052193000,1809425000,2728640000,811373000,1611811000,2311465000,2807248000,376321000,750134000,1141263000,1678871000,661869000,1417864000,2156046000,2816541000,781068000,1711629000,2766492000,3941216000,1063795000,2154414000,3785514000,5961403000,2875654000,6467096000,10580867000,15616804000,5605932000,11641731000,18056486000,SKBNK
3BA,2.1 Mevduata Verilen Faizler,2.1 Interst on Deposits,203828000,422584000,653616000,899019000,266608000,512414000,773801000,1041414000,240014000,501036000,813211000,1185972000,386629000,792068000,1394788000,2168330000,635004000,1278515000,1887159000,2281549000,281228000,555758000,844656000,1265643000,537399000,1168808000,1816666000,2307966000,521456000,1091650000,1809479000,2546424000,715517000,1439212000,2573934000,4111000000,1987194000,4540710000,7787340000,11534507000,4237227000,9055349000,14167111000,SKBNK
3BB,2.2 Kullanılan Kredilere Verilen Faizler,2.2 Interest on Funds Borrowed,16037000,31309000,52763000,69884000,27683000,46450000,67840000,87141000,21318000,41643000,61959000,84668000,22356000,49538000,85380000,108909000,22945000,43469000,58344000,71963000,11113000,20385000,26013000,31288000,5211000,10648000,16240000,26585000,12502000,28120000,71282000,126478000,93584000,161815000,235196000,334660000,119112000,261845000,437285000,1002125000,711925000,1062354000,1388043000,SKBNK
3BC,2.3 Para Piyasası İşlemlerine Verilen Faizler,2.3 Interest on Money Market Transactions,28593000,61999000,100695000,145217000,47353000,90791000,121140000,148874000,31501000,71350000,111170000,145360000,41079000,74002000,111944000,155392000,54244000,78574000,80512000,85256000,11024000,34697000,64101000,113064000,64979000,129502000,155238000,226630000,140583000,337210000,464155000,570812000,105242000,231946000,450424000,840046000,579237000,1290918000,1792233000,2323565000,430188000,1073106000,1661201000,SKBNK
3BD,2.4 İhraç Edilen Menkul Kıymetlere Verilen Faizler,2.4 Interest on Securities Issued,21927000,42093000,63921000,90720000,33451000,60234000,84755000,110866000,27986000,49807000,80635000,115809000,53094000,115098000,189276000,257925000,64671000,124272000,180938000,234806000,49295000,97097000,147443000,196918000,40207000,83221000,127235000,194118000,60511000,134930000,206976000,272029000,63910000,158729000,254193000,369171000,118357000,239385000,363278000,493917000,133397000,280588000,593950000,SKBNK
3BE,2.5 Diğer Faiz Giderleri,2.5 Other Interest Expense,9096000,12788000,18651000,22083000,15337000,23638000,28752000,31695000,18402000,27169000,32903000,35509000,13165000,21307000,28037000,37904000,24432000,66691000,74080000,93925000,15457000,26122000,37060000,44738000,4623000,5484000,7847000,13431000,26833000,79832000,152617000,340360000,55245000,100485000,173370000,166600000,17060000,17530000,17980000,18168000,19069000,19921000,20501000,SKBNK
3C,III. NET FAİZ GELİRİ/GİDERİ (I - II),III. NET INTEREST INCOME/EXPENSES (I - II),237821000,522305000,759233000,1056385000,276111000,538119000,811958000,1084996000,309616000,625518000,919990000,1255155000,336665000,736304000,1169029000,1463728000,209110000,461530000,775551000,1144292000,430436000,802503000,1160539000,1580416000,386237000,747957000,1202728000,2053255000,747976000,1672878000,3026413000,4588445000,1181617000,2443124000,3596871000,5604948000,1485218000,3311358000,5184032000,7208287000,2276439000,4639678000,7616765000,SKBNK
3CA,IV. NET ÜCRET VE KOMİSYON GELİRLERİ/GİDERLERİ,IV. NET FEES AND COMMISSIONS INCOME/EXPENSES,70319000,141818000,206181000,285916000,72908000,145763000,210025000,287212000,72246000,152705000,245186000,331103000,89091000,171405000,249294000,351405000,97685000,190822000,279901000,374908000,73933000,118624000,167414000,222210000,81293000,197546000,315510000,395955000,107098000,197929000,253406000,382574000,202747000,510109000,728223000,818514000,221540000,339508000,390460000,544140000,475371000,1068243000,1872099000,SKBNK
3CAA,4.1 Alınan Ücret ve Komisyonlar,4.1 Fees and Commissions Received,81679000,167000000,246648000,341302000,87960000,178478000,258727000,354609000,89112000,186699000,296537000,400389000,106503000,211219000,317593000,445250000,122355000,238330000,351561000,466962000,90869000,151606000,218022000,297366000,144847000,429561000,746937000,1032368000,355455000,782904000,1145945000,1525680000,369590000,949443000,1722368000,2515118000,778940000,1413108000,2406047000,3762252000,1358515000,2592544000,4150109000,SKBNK
3CAB,4.1.1 Gayri Nakdi Kredilerden,4.1.1 Non-Cash Loans,16876000,32619000,48006000,63536000,15579000,31851000,47706000,62641000,15686000,32397000,49276000,68366000,18757000,37265000,56528000,77578000,19588000,39188000,57508000,75265000,16002000,32716000,47149000,62382000,15289000,32475000,49690000,68297000,21580000,43940000,71418000,101845000,31168000,65412000,108894000,150720000,43477000,90737000,140447000,190989000,50897000,116608000,179451000,SKBNK
3CAC,4.1.2 Diğer,4.1.2 Other,64803000,134381000,198642000,277766000,72381000,146627000,211021000,291968000,73426000,154302000,247261000,332023000,87746000,173954000,261065000,367672000,102767000,199142000,294053000,391697000,74867000,118890000,170873000,234984000,129558000,397086000,697247000,964071000,333875000,738964000,1074527000,1423835000,338422000,884031000,1613474000,2364398000,735463000,1322371000,2265600000,3571263000,1307618000,2475936000,3970658000,SKBNK
3CAD,4.2 Verilen Ücret ve Komisyonlar,4.2 Fees and Commissions Paid,11360000,25182000,40467000,55386000,15052000,32715000,48702000,67397000,16866000,33994000,51351000,69286000,17412000,39814000,68299000,93845000,24670000,47508000,71660000,92054000,16936000,32982000,50608000,75156000,63554000,232015000,431427000,636413000,248357000,584975000,892539000,1143106000,166843000,439334000,994145000,1696604000,557400000,1073600000,2015587000,3218112000,883144000,1524301000,2278010000,SKBNK
3CAE,4.2.1 Gayri Nakdi Kredilere,4.2.1 Non-Cash Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CAF,4.2.2 Diğer,4.2.2 Others,11360000,25182000,40467000,55386000,15052000,32715000,48702000,67397000,16866000,33994000,51351000,69286000,17412000,39814000,68299000,93845000,24670000,47508000,71660000,92054000,16936000,32982000,50608000,75156000,63554000,232015000,431427000,636413000,248357000,584975000,892539000,1143106000,166843000,439334000,994145000,1696604000,557400000,1073600000,2015587000,3218112000,883144000,1524301000,2278010000,SKBNK
3CB,V. TEMETTÜ GELİRLERİ,V. DIVIDEND INCOME,5600000,7350000,7350000,7350000,1000,1000,5001000,5001000,0,4930000,4930000,4930000,0,2716000,2716000,2717000,21000,3624000,1289000,1289000,0,70000,306000,306000,14136000,14207000,14226000,20808000,4990000,6521000,6588000,33456000,5942000,13433000,13498000,23597000,18183000,24278000,24278000,24278000,0,5870000,7999000,SKBNK
3CC,VI. TİCARİ KAR / ZARAR (Net),VI. NET TRADING INCOME,-57410000,-116046000,-163665000,-218569000,-42737000,-82535000,-96722000,-109521000,-30481000,-94478000,-162196000,-217974000,-53706000,-114304000,-197220000,-143835000,-7546000,-40538000,-54028000,-86138000,-49992000,-41830000,-119715000,-157679000,-72218000,-161181000,-257567000,-381289000,17148000,36701000,27851000,40305000,40706000,493150000,552384000,474304000,-45767000,-221724000,-419489000,-346137000,-127600000,-394822000,-743334000,SKBNK
3CCA,6.1 Sermaye Piyasası İşlemleri Karı/Zararı,6.1 Profit/Losses on Trading Account Securities,5876000,5663000,5296000,10376000,4681000,18931000,28276000,27911000,-137000,-32000,6000,20000,2738000,2190000,-29770000,16724000,-32101000,16669000,56738000,76939000,-1654000,26109000,16523000,37165000,-19607000,-12925000,-14952000,43998000,11794000,11169000,9589000,25269000,14056000,38723000,65501000,99463000,38909000,38085000,86876000,140227000,158999000,289217000,439894000,SKBNK
3CCB,6.2 Türev Finansal İşlemlerden Kar/Zarar,6.2 Profit/Losses on Derivative Financial Trades,-129017000,-75113000,101798000,-86553000,-63018000,-105213000,-122803000,-44806000,8311000,-46603000,-111717000,-96092000,30250000,375780000,1064225000,1004471000,118547000,-24221000,-97387000,-85630000,202989000,237884000,337522000,-12156000,174550000,119637000,77046000,1466005000,107321000,25609000,-35843000,-271456000,25901000,-2483000,59298000,112445000,119987000,230127000,298864000,731164000,764569000,684404000,1638099000,SKBNK
3CCC,6.3 Kambiyo İşlemleri Karı/Zararı,6.3 Foreign Exchange Profit/Losses,65731000,-46596000,-270759000,-142392000,15600000,3747000,-2195000,-92626000,-38655000,-47843000,-50485000,-121902000,-86694000,-492274000,-1231675000,-1165030000,-93992000,-32986000,-13379000,-77447000,-251327000,-305823000,-473760000,-182688000,-227161000,-267893000,-319661000,-1891292000,-101967000,-77000,54105000,286492000,749000,456910000,427585000,262396000,-204663000,-489936000,-805229000,-1217528000,-1051168000,-1368443000,-2821327000,SKBNK
3CD,VII. DİĞER FAALİYET GELİRLERİ,VII. OTHER OPERATING INCOME,54959000,108175000,181762000,237917000,74328000,137347000,196281000,287670000,49061000,101062000,161536000,228834000,15311000,37382000,43506000,60175000,24440000,57388000,222657000,462568000,37719000,66754000,100054000,226191000,79866000,167496000,188221000,206464000,234771000,325523000,467795000,704755000,255638000,487106000,581956000,1245153000,571092000,1354135000,1768764000,2289615000,617101000,918300000,741740000,SKBNK
3CE,VIII. FAALİYET GELİRLERİ/GİDERLERİ TOPLAMI (III+IV+V+VI+VII),VIII. TOTAL OPERATING INCOME/EXPENSES (III+IV+V+VI+VII),311289000,663602000,990861000,1368999000,380611000,738695000,1126543000,1555358000,400442000,789737000,1169446000,1602048000,387361000,833503000,964752000,1734190000,323710000,672826000,1225370000,1896919000,492096000,946121000,1308598000,1871444000,489314000,966025000,1463118000,2295193000,1111983000,2239552000,3782053000,5749535000,1686650000,3946922000,5472932000,8166516000,2250266000,4807555000,6948045000,9720183000,3241311000,6237269000,9495269000,SKBNK
3CF,IX. KREDİ VE DİĞER ALACAKLAR DEĞER DÜŞÜŞ KARŞILIĞI (-),IX. PROVISIONS FOR LOAN LOSSES OR OTHER RECEIVABLES,81442000,191559000,316833000,431131000,145138000,262039000,395659000,528740000,128060000,259006000,390104000,471362000,123594000,265220000,442573000,516884000,180232000,447347000,724999000,1573932000,204636000,391300000,475465000,577873000,158008000,269753000,401510000,488121000,143484000,392604000,888220000,1472405000,335631000,740416000,601482000,1432429000,146938000,29022000,33963000,60672000,174952000,228782000,391860000,SKBNK
3CG,X. DİĞER FAALİYET GİDERLERİ (-),X. OTHER OPERATING EXPENSES (-),200277000,409067000,613965000,852622000,219803000,438837000,662524000,887003000,232668000,460001000,679663000,991159000,144423000,287796000,422839000,688498000,135197000,288596000,420869000,697980000,146618000,285676000,438425000,710364000,162850000,368880000,545386000,825899000,239507000,534840000,855960000,1299860000,426810000,891583000,1452725000,2081400000,640820000,1345644000,2039240000,2921006000,804544000,1725644000,2763341000,SKBNK
3CH,XI. NET FAALİYET KARI/ZARARI (VIII-IX-X),XI. NET OPERATING INCOME (IX-X-XI),29570000,62976000,60063000,85246000,15670000,37819000,68360000,139615000,39714000,70730000,99679000,139527000,23313000,81363000,99340000,104813000,-113538000,-311147000,-293572000,-872991000,14418000,20487000,19028000,75376000,10581000,10959000,39682000,313880000,506521000,853438000,1267382000,1842988000,451783000,1401563000,1911844000,2372668000,475420000,1461708000,1872815000,2192695000,715093000,1201455000,1699941000,SKBNK
3CI,XII. BİRLEŞME İŞLEMİ SONRASINDA GELİR OLARAK KAYDEDİLEN FAZLALIK TUTARI,XII. SURPLUS WRITTEN AS GAIN AFTER MERGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CJ,XIII. ÖZKAYNAK YÖNTEMİ UYGULANAN ORTAKLIKLARDAN KAR/ZARAR,XIII. PROFIT/LOSSES FROM ASSOCIATES AND SUBSIDIARIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CK,XIV. NET PARASAL POZİSYON KARI/ZARARI,XIV. NET MONETORY POSITION GAIN/LOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CL,XV. SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ K/Z (XI+XII+XIII+XIV),XV. PROFIT/LOSS BEFORE TAXES FROM CONTINUING OPERATIONS (XI+XII+XIII+XIV),29570000,62976000,60063000,85246000,15670000,37819000,68360000,139615000,39714000,70730000,99679000,139527000,23313000,81363000,99340000,104813000,-113538000,-311147000,-293572000,-872991000,14418000,20487000,19028000,75376000,10581000,10959000,39682000,313880000,506521000,853438000,1267382000,1842988000,451783000,1401563000,1911844000,2372668000,475420000,1461708000,1872815000,2192695000,715093000,1201455000,1699941000,SKBNK
3CM,XVI. SÜRDÜRÜLEN FAALİYETLER VERGİ KARŞILIĞI (±),XVI. PROVISION FOR TAXES ON INCOME FROM CONTINUING OPERATIONS (±),300000,271000,-10153000,-17403000,4884000,17009000,14425000,14421000,14540000,19142000,23365000,24637000,-4350000,10010000,16715000,18455000,-18444000,-60857000,-61690000,-188909000,7529000,11041000,5655000,22759000,-6303000,-30033000,-25010000,59182000,100889000,100913000,198879000,340838000,61523000,296435000,386340000,-73024000,-28725000,241517000,320788000,167452000,196755000,385777000,489083000,SKBNK
3CMA,16.1 Cari Vergi Karşılığı,16.1 Current Tax Provision,0,8741000,2956000,0,11617000,31827000,23399000,25693000,22931000,5715000,5950000,35830000,0,18351000,0,17370000,12138000,0,0,0,0,0,0,0,0,0,0,79333000,204056000,398674000,667028000,770042000,227800000,370346000,568633000,867707000,43987000,295001000,76194000,794000,0,141471000,27662000,SKBNK
3CMB,16.2 Ertelenmiş Vergi Karşılığı,16.2 Deferred Tax Provision,300000,-8470000,-13109000,-17403000,-6733000,-14818000,-8974000,-11272000,-8391000,13427000,17415000,-11193000,-4350000,-8341000,16715000,1085000,-30582000,-60857000,-61690000,-188909000,7529000,11041000,5655000,22759000,-6303000,-30033000,-25010000,-20151000,-103167000,-297761000,-468149000,-429204000,-166277000,-73911000,-182293000,-940731000,-72712000,-53484000,244594000,166658000,196755000,244306000,461421000,SKBNK
3CN,XVII. SÜRDÜRÜLEN FAALİYETLER DÖNEM NET K/Z (XV±XVI),XVII. NET PROFIT/LOSS FROM CONTINUING OPERATIONS (XV±XVI),29270000,62705000,70216000,102649000,10786000,20810000,53935000,125194000,25174000,51588000,76314000,114890000,27663000,71353000,82625000,86358000,-95094000,-250290000,-231882000,-684082000,6889000,9446000,13373000,52617000,16884000,40992000,64692000,254698000,405632000,752525000,1068503000,1502150000,390260000,1105128000,1525504000,2445692000,504145000,1220191000,1552027000,2025243000,518338000,815678000,1210858000,SKBNK
3CO,XVIII. DURDURULAN FAALİYETLERDEN GELİRLER,XVIII. INCOME FROM TERMINATED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3COA,18.1 Satış Amaçlı Elde Tutulan Duran Varlık Gelirleri,18.1 Property And Equipment Income Held For Sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3COB,"18.2 İştirak, Bağlı Ortaklık ve Bir.",None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3COC,18.3 Diğer Durdurulan Faaliyet Gelirleri,18.3 Other Income From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CP,XIX. DURDURULAN FAALİYETLERDEN GİDERLER (-),XIX. EXPENSES FROM TERMINATED OPERATIONS (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CPA,19.1 Satış Amaçlı Elde Tutulan Duran Varlık Giderleri,19.1 Property And Equipment Expense Held For Sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CPB,"19.2 İştirak, Bağlı Ortaklık ve Bir. Satış Zararları",None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CPC,19.3 Diğer Durdurulan Faaliyet Giderleri,19.3 Other Expenses From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CR,XX. DURDURULAN FAALİYETLER VERGİ ÖNCESİ K/Z (XVIII-XIX),XX. PROFIT/LOSS BEFORE TAXES FROM TERMINATED OPERATIONS (XVIII-XIX),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CS,XXI. DURDURULAN FAALİYETLER VERGİ KARŞILIĞI (±),XXI. PROVISION FOR TAXES ON INCOME FROM TERMINATED OPERATIONS (±),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CSA,21.1 Cari Vergi Karşılığı,21.1 Current Tax Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CSB,21.2 Ertelenmiş Vergi Karşılığı,21.2 Deferred Tax Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3CT,XXII. DURDURULAN FAALİYETLER DÖNEM NET K/Z (XX±XXI),XXII. NET PROFIT/LOSS FROM TERMINATED OPERATIONS (XX±XXI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3D,DİĞER KAR/ZARAR,OTHER PROFIT/LOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3Z,XXIII. NET DÖNEM KARI/ZARARI (XVII+XXII),XXIII. NET PROFIT/LOSSES (XVII+XXII),29270000,62705000,70216000,102649000,10786000,20810000,53935000,125194000,25174000,51588000,76314000,114890000,27663000,71353000,82625000,86358000,-95094000,-250290000,-231882000,-684082000,6889000,9446000,13373000,52617000,16884000,40992000,64692000,254698000,405632000,752525000,1068503000,1502150000,390260000,1105128000,1525504000,2445692000,504145000,1220191000,1552027000,2025243000,518338000,815678000,1210858000,SKBNK
3ZA,23.1 Grubun Karı/Zararı,23.1. Group's Profit/Losses,29270000,62705000,70216000,102649000,10786000,20810000,53935000,125194000,25174000,51588000,76314000,114890000,27663000,71353000,82625000,86358000,-95094000,-250290000,-231882000,-684082000,6889000,9446000,13373000,52617000,16884000,40992000,64692000,254698000,405632000,752525000,1068503000,1502150000,390260000,1105128000,1525504000,2445692000,504145000,1220191000,1552027000,2025243000,518338000,815678000,1210858000,SKBNK
3ZB,23.2 Azınlık Hakları Karı/Zararı (-),23.2. Minority Shares' Profits/Losses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
3ZC,Hisse Başına Kar/Zarar,Earnings/Losses Per Share,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,SKBNK
