date,bist100,cpi,eur_try,m2,tcmb_repo,us_cli,us_cpi,usd_try
2021-08-14,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-15,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-16,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-17,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-18,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-19,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-20,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-21,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-22,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-23,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-24,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-25,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-26,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-27,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-28,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-29,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-30,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-08-31,2004.55,563.6,15.4101,3815142498.0,909.0,101.2,125.45750967,13.6667
2021-09-01,2004.55,570.66,15.4101,3993750060.0,902.0,101.1,125.79824861,13.6667
2021-09-02,1544.05,570.66,8.5036,3993750060.0,902.0,101.1,125.79824861,7.0663
2021-09-03,1549.15,570.66,9.0208,3993750060.0,902.0,101.1,125.79824861,7.5939
2021-09-04,1393.24,570.66,9.6808,3993750060.0,902.0,101.1,125.79824861,8.1518
2021-09-05,1393.24,570.66,9.6808,3993750060.0,902.0,101.1,125.79824861,8.1518
2021-09-06,1449.17,570.66,10.4585,3993750060.0,902.0,101.1,125.79824861,8.5891
2021-09-07,1378.28,570.66,10.2721,3993750060.0,902.0,101.1,125.79824861,8.6867
2021-09-08,1432.61,570.66,10.1149,3993750060.0,902.0,101.1,125.79824861,8.5619
2021-09-09,1452.67,570.66,9.9394,3993750060.0,902.0,101.1,125.79824861,8.4063
2021-09-10,1452.67,570.66,9.9394,3993750060.0,902.0,101.1,125.79824861,8.4063
2021-09-11,1615.64,570.66,11.2013,3993750060.0,902.0,101.1,125.79824861,9.6848
2021-09-12,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-13,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-14,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-15,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-16,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-17,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-18,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-19,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-20,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-21,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-22,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-23,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-24,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-25,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-26,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-27,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-28,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-29,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-09-30,2031.44,570.66,15.3754,3993750060.0,902.0,101.1,125.79824861,13.6241
2021-10-01,2031.44,584.32,15.3754,4239266828.0,933.0,100.5,126.84339537,13.6241
2021-10-02,1547.11,584.32,8.5664,4239266828.0,933.0,100.5,126.84339537,7.0821
2021-10-03,1564.94,584.32,9.0851,4239266828.0,933.0,100.5,126.84339537,7.6403
2021-10-04,1564.94,584.32,9.0851,4239266828.0,933.0,100.5,126.84339537,7.6403
2021-10-05,1460.9,584.32,9.9879,4239266828.0,933.0,100.5,126.84339537,8.273
2021-10-06,1456.68,584.32,10.4515,4239266828.0,933.0,100.5,126.84339537,8.575
2021-10-07,1456.68,584.32,10.4515,4239266828.0,933.0,100.5,126.84339537,8.575
2021-10-08,1437.46,584.32,10.1622,4239266828.0,933.0,100.5,126.84339537,8.6426
2021-10-09,1438.72,584.32,10.0142,4239266828.0,933.0,100.5,126.84339537,8.4655
2021-10-10,1438.72,584.32,10.0142,4239266828.0,933.0,100.5,126.84339537,8.4655
2021-10-11,1624.09,584.32,11.2469,4239266828.0,933.0,100.5,126.84339537,9.7029
2021-10-12,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-13,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-14,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-15,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-16,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-17,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-18,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-19,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-20,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-21,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-22,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-23,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-24,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-25,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-26,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-27,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-28,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-29,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-30,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-10-31,2035.48,584.32,15.5577,4239266828.0,933.0,100.5,126.84339537,13.7432
2021-11-01,1536.19,604.84,8.9968,5021717951.0,891.0,100.5,127.4666312,7.349
2021-11-02,1545.59,604.84,8.5517,5021717951.0,891.0,100.5,127.4666312,7.0513
2021-11-03,1556.49,604.84,9.0315,5021717951.0,891.0,100.5,127.4666312,7.5952
2021-11-04,1556.49,604.84,9.0315,5021717951.0,891.0,100.5,127.4666312,7.5952
2021-11-05,1444.87,604.84,10.0284,5021717951.0,891.0,100.5,127.4666312,8.2457
2021-11-06,1460.86,604.84,10.3808,5021717951.0,891.0,100.5,127.4666312,8.5313
2021-11-07,1460.86,604.84,10.3808,5021717951.0,891.0,100.5,127.4666312,8.5313
2021-11-08,1410.87,604.84,10.1112,5021717951.0,891.0,100.5,127.4666312,8.6205
2021-11-09,1410.87,604.84,10.1112,5021717951.0,891.0,100.5,127.4666312,8.6205
2021-11-10,1416.3,604.84,10.2832,5021717951.0,891.0,100.5,127.4666312,8.8982
2021-11-11,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-12,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-13,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-14,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-15,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-16,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-17,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-18,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-19,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-20,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-21,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-22,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-23,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-24,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-25,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-26,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-27,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-28,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-29,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-11-30,1625.06,604.84,11.3156,5021717951.0,891.0,100.5,127.4666312,9.7812
2021-12-01,1549.53,686.95,9.0629,5108132702.0,916.0,101.0,127.85827461,7.4431
2021-12-02,1538.44,686.95,8.5374,5108132702.0,916.0,101.0,127.85827461,7.0404
2021-12-03,1557.39,686.95,8.8995,5108132702.0,916.0,101.0,127.85827461,7.4446
2021-12-04,1375.91,686.95,9.6777,5108132702.0,916.0,101.0,127.85827461,8.1383
2021-12-05,1441.33,686.95,10.0727,5108132702.0,916.0,101.0,127.85827461,8.2867
2021-12-06,1441.33,686.95,10.0727,5108132702.0,916.0,101.0,127.85827461,8.2867
2021-12-07,1356.96,686.95,10.2712,5108132702.0,916.0,101.0,127.85827461,8.6715
2021-12-08,1444.46,686.95,10.1014,5108132702.0,916.0,101.0,127.85827461,8.6244
2021-12-09,1444.46,686.95,10.1014,5108132702.0,916.0,101.0,127.85827461,8.6244
2021-12-10,1416.82,686.95,10.3398,5108132702.0,916.0,101.0,127.85827461,8.9367
2021-12-11,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-12,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-13,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-14,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-15,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-16,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-17,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-18,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-19,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-20,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-21,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-22,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-23,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-24,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-25,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-26,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-27,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-28,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-29,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-30,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2021-12-31,1638.5,686.95,11.3726,5108132702.0,916.0,101.0,127.85827461,9.917
2022-01-01,1638.5,763.23,11.3726,5140228239.0,1034.0,100.9,128.9341475,9.917
2022-01-02,2015.43,763.23,14.9676,5140228239.0,1034.0,100.9,128.9341475,13.4015
2022-01-03,1969.91,763.23,15.4724,5140228239.0,1034.0,100.9,128.9341475,13.8286
2022-01-04,2251.68,763.23,16.2855,5140228239.0,1034.0,100.9,128.9341475,14.6371
2022-01-05,2251.68,763.23,16.2855,5140228239.0,1034.0,100.9,128.9341475,14.6371
2022-01-06,2568.76,763.23,17.5702,5140228239.0,1034.0,100.9,128.9341475,16.3876
2022-01-07,2443.77,763.23,17.3701,5140228239.0,1034.0,100.9,128.9341475,16.6614
2022-01-08,2656.32,763.23,18.2977,5140228239.0,1034.0,100.9,128.9341475,17.8939
2022-01-09,3142.74,763.23,18.1574,5140228239.0,1034.0,100.9,128.9341475,18.1704
2022-01-10,3142.74,763.23,18.1574,5140228239.0,1034.0,100.9,128.9341475,18.1704
2022-01-11,4054.67,763.23,18.4742,5140228239.0,1034.0,100.9,128.9341475,18.5915
2022-01-12,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-13,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-14,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-15,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-16,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-17,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-18,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-19,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-20,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-21,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-22,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-23,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-24,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-25,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-26,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-27,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-28,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-29,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-30,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-01-31,5046.19,763.23,19.2824,5140228239.0,1034.0,100.9,128.9341475,18.6194
2022-02-01,5046.19,799.93,19.2824,5308036475.0,1059.0,100.8,130.11182933,18.6194
2022-02-02,2002.24,799.93,15.0503,5308036475.0,1059.0,100.8,130.11182933,13.367
2022-02-03,1986.09,799.93,15.5556,5308036475.0,1059.0,100.8,130.11182933,13.8854
2022-02-04,1986.09,799.93,15.5556,5308036475.0,1059.0,100.8,130.11182933,13.8854
2022-02-05,1986.09,799.93,15.5556,5308036475.0,1059.0,100.8,130.11182933,13.8854
2022-02-06,2601.56,799.93,17.5916,5308036475.0,1059.0,100.8,130.11182933,16.4127
2022-02-07,2601.56,799.93,17.5916,5308036475.0,1059.0,100.8,130.11182933,16.4127
2022-02-08,2647.59,799.93,18.3644,5308036475.0,1059.0,100.8,130.11182933,17.9254
2022-02-09,3222.74,799.93,18.2226,5308036475.0,1059.0,100.8,130.11182933,18.1805
2022-02-10,3222.74,799.93,18.2226,5308036475.0,1059.0,100.8,130.11182933,18.1805
2022-02-11,4071.87,799.93,18.468,5308036475.0,1059.0,100.8,130.11182933,18.5956
2022-02-12,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-13,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-14,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-15,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-16,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-17,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-18,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-19,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-20,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-21,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-22,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-23,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-24,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-25,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-26,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-27,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-02-28,4962.97,799.93,19.4206,5308036475.0,1059.0,100.8,130.11182933,18.6123
2022-03-01,1926.66,843.64,15.0867,5699858632.0,1057.0,100.6,131.84900174,13.329
2022-03-02,1957.9,843.64,15.1653,5699858632.0,1057.0,100.6,131.84900174,13.4287
2022-03-03,2023.29,843.64,15.5729,5699858632.0,1057.0,100.6,131.84900174,14.0386
2022-03-04,2023.29,843.64,15.5729,5699858632.0,1057.0,100.6,131.84900174,14.0386
2022-03-05,2023.29,843.64,15.5729,5699858632.0,1057.0,100.6,131.84900174,14.0386
2022-03-06,2601.25,843.64,17.57,5699858632.0,1057.0,100.6,131.84900174,16.439
2022-03-07,2601.25,843.64,17.57,5699858632.0,1057.0,100.6,131.84900174,16.439
2022-03-08,2684.46,843.64,18.3502,5699858632.0,1057.0,100.6,131.84900174,17.9327
2022-03-09,2684.46,843.64,18.3502,5699858632.0,1057.0,100.6,131.84900174,17.9327
2022-03-10,3392.13,843.64,18.1395,5699858632.0,1057.0,100.6,131.84900174,18.5187
2022-03-11,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-12,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-13,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-14,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-15,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-16,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-17,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-18,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-19,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-20,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-21,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-22,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-23,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-24,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-25,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-26,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-27,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-28,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-29,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-30,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-03-31,4105.46,843.64,18.4043,5699858632.0,1057.0,100.6,131.84900174,18.5981
2022-04-01,1963.59,904.79,15.2342,5895872508.0,1008.0,100.4,132.58505289,13.4221
2022-04-02,1943.81,904.79,15.3002,5895872508.0,1008.0,100.4,132.58505289,13.5543
2022-04-03,1990.75,904.79,15.6521,5895872508.0,1008.0,100.4,132.58505289,14.112
2022-04-04,2311.4,904.79,16.2145,5895872508.0,1008.0,100.4,132.58505289,14.6609
2022-04-05,2311.4,904.79,16.2145,5895872508.0,1008.0,100.4,132.58505289,14.6609
2022-04-06,2311.4,904.79,16.2145,5895872508.0,1008.0,100.4,132.58505289,14.6609
2022-04-07,2405.98,904.79,17.4703,5895872508.0,1008.0,100.4,132.58505289,16.7155
2022-04-08,2723.67,904.79,18.2593,5895872508.0,1008.0,100.4,132.58505289,17.9358
2022-04-09,2723.67,904.79,18.2593,5895872508.0,1008.0,100.4,132.58505289,17.9358
2022-04-10,3458.03,904.79,18.1474,5895872508.0,1008.0,100.4,132.58505289,18.5397
2022-04-11,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-12,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-13,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-14,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-15,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-16,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-17,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-18,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-19,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-20,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-21,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-22,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-23,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-24,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-25,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-26,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-27,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-28,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-29,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-04-30,4216.98,904.79,18.1639,5895872508.0,1008.0,100.4,132.58505289,18.5972
2022-05-01,2005.29,931.76,14.8902,6277459612.0,1025.0,100.1,134.0466074,13.1873
2022-05-02,2005.29,931.76,14.8902,6277459612.0,1025.0,100.1,134.0466074,13.1873
2022-05-03,2005.29,931.76,14.8902,6277459612.0,1025.0,100.1,134.0466074,13.1873
2022-05-04,2326.29,931.76,16.1796,6277459612.0,1025.0,100.1,134.0466074,14.6862
2022-05-05,2466.26,931.76,15.6139,6277459612.0,1025.0,100.1,134.0466074,14.7852
2022-05-06,2466.26,931.76,15.6139,6277459612.0,1025.0,100.1,134.0466074,14.7852
2022-05-07,2371.25,931.76,17.5322,6277459612.0,1025.0,100.1,134.0466074,16.7935
2022-05-08,2750.49,931.76,18.2617,6277459612.0,1025.0,100.1,134.0466074,17.935
2022-05-09,3358.37,931.76,18.1797,6277459612.0,1025.0,100.1,134.0466074,18.2009
2022-05-10,3484.42,931.76,18.3233,6277459612.0,1025.0,100.1,134.0466074,18.5447
2022-05-11,3484.42,931.76,18.3233,6277459612.0,1025.0,100.1,134.0466074,18.5447
2022-05-12,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-13,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-14,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-15,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-16,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-17,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-18,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-19,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-20,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-21,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-22,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-23,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-24,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-25,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-26,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-27,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-28,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-29,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-30,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-05-31,4957.77,931.76,19.6004,6277459612.0,1025.0,100.1,134.0466074,18.6103
2022-06-01,2007.55,977.9,15.1137,6428508832.0,1061.0,99.8,135.88788175,13.3687
2022-06-02,2007.55,977.9,15.1137,6428508832.0,1061.0,99.8,135.88788175,13.3687
2022-06-03,2007.55,977.9,15.1137,6428508832.0,1061.0,99.8,135.88788175,13.3687
