date,usd_try,eur_try,cpi,bist100,m2,tcmb_repo,us_cpi,us_cli
2023-12-28,28.9396,31.1556,1859.38,7748.85,13665141252.0,1443.0,140.67336068,99.5
2023-12-29,28.9396,31.1556,1859.38,7748.85,13665141252.0,1443.0,140.67336068,99.5
2023-12-30,28.9396,31.1556,1859.38,7748.85,13665141252.0,1443.0,140.67336068,99.5
2023-12-31,28.9396,31.1556,1859.38,7748.85,13665141252.0,1443.0,140.67336068,99.5
2024-01-01,28.9396,31.1556,1984.02,7748.85,13697119812.0,1444.0,141.43967935,99.6
2024-01-02,30.2952,32.7884,1984.02,8646.12,13697119812.0,1444.0,141.43967935,99.6
2024-01-03,31.1597,33.7686,1984.02,9097.15,13697119812.0,1444.0,141.43967935,99.6
2024-01-04,32.2854,34.8023,1984.02,9157.54,13697119812.0,1444.0,141.43967935,99.6
2024-01-05,32.2854,34.8023,1984.02,9157.54,13697119812.0,1444.0,141.43967935,99.6
2024-01-06,32.2854,34.8023,1984.02,9157.54,13697119812.0,1444.0,141.43967935,99.6
2024-01-07,32.8262,35.1284,1984.02,10343.31,13697119812.0,1444.0,141.43967935,99.6
2024-01-08,33.0835,35.8145,1984.02,10798.09,13697119812.0,1444.0,141.43967935,99.6
2024-01-09,33.0835,35.8145,1984.02,10798.09,13697119812.0,1444.0,141.43967935,99.6
2024-01-10,34.121,38.1714,1984.02,9351.22,13697119812.0,1444.0,141.43967935,99.6
2024-01-11,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-12,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-13,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-14,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-15,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-16,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-17,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-18,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-19,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-20,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-21,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-22,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-23,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-24,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-25,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-26,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-27,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-28,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-29,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-30,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-01-31,34.1787,37.1235,1984.02,8885.0,13697119812.0,1444.0,141.43967935,99.6
2024-02-01,29.4382,32.5739,2073.88,7624.29,14020214021.0,1521.0,142.31514454,99.7
2024-02-02,30.3063,32.7217,2073.88,8665.68,14020214021.0,1521.0,142.31514454,99.7
2024-02-03,30.3063,32.7217,2073.88,8665.68,14020214021.0,1521.0,142.31514454,99.7
2024-02-04,32.3568,34.8992,2073.88,9040.87,14020214021.0,1521.0,142.31514454,99.7
2024-02-05,32.3091,34.623,2073.88,10208.65,14020214021.0,1521.0,142.31514454,99.7
2024-02-06,32.3091,34.623,2073.88,10208.65,14020214021.0,1521.0,142.31514454,99.7
2024-02-07,32.6207,35.0939,2073.88,10446.24,14020214021.0,1521.0,142.31514454,99.7
2024-02-08,33.0782,35.7005,2073.88,10473.47,14020214021.0,1521.0,142.31514454,99.7
2024-02-09,33.9233,37.6723,2073.88,10110.18,14020214021.0,1521.0,142.31514454,99.7
2024-02-10,34.1247,37.889,2073.88,9012.87,14020214021.0,1521.0,142.31514454,99.7
2024-02-11,34.1247,37.889,2073.88,9012.87,14020214021.0,1521.0,142.31514454,99.7
2024-02-12,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-13,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-14,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-15,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-16,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-17,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-18,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-19,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-20,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-21,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-22,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-23,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-24,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-25,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-26,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-27,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-28,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-02-29,34.5794,36.5473,2073.88,9681.11,14020214021.0,1521.0,142.31514454,99.7
2024-03-01,29.6675,32.6671,2139.47,7412.04,14348468781.0,1598.0,143.23509382,99.7
2024-03-02,29.6675,32.6671,2139.47,7412.04,14348468781.0,1598.0,143.23509382,99.7
2024-03-03,29.6675,32.6671,2139.47,7412.04,14348468781.0,1598.0,143.23509382,99.7
2024-03-04,32.1302,34.5081,2139.47,8945.8,14348468781.0,1598.0,143.23509382,99.7
2024-03-05,32.3199,34.6073,2139.47,10276.88,14348468781.0,1598.0,143.23509382,99.7
2024-03-06,32.1339,34.8283,2139.47,10556.8,14348468781.0,1598.0,143.23509382,99.7
2024-03-07,32.629,34.9759,2139.47,10682.15,14348468781.0,1598.0,143.23509382,99.7
2024-03-08,32.629,34.9759,2139.47,10682.15,14348468781.0,1598.0,143.23509382,99.7
2024-03-09,33.9196,37.5346,2139.47,10021.8,14348468781.0,1598.0,143.23509382,99.7
2024-03-10,34.1538,37.808,2139.47,8898.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-11,34.1538,37.808,2139.47,8898.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-12,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-13,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-14,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-15,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-16,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-17,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-18,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-19,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-20,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-21,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-22,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-23,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-24,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-25,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-26,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-27,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-28,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-29,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-30,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-03-31,34.6432,36.4313,2139.47,9827.23,14348468781.0,1598.0,143.23509382,99.7
2024-04-01,29.7394,32.5431,2207.5,7547.84,14523330249.0,1600.0,143.79275001,99.7
2024-04-02,29.7394,32.5431,2207.5,7547.84,14523330249.0,1600.0,143.79275001,99.7
2024-04-03,31.2392,33.7797,2207.5,8907.65,14523330249.0,1600.0,143.79275001,99.7
2024-04-04,31.9392,34.4097,2207.5,9129.02,14523330249.0,1600.0,143.79275001,99.7
2024-04-05,31.9392,34.4097,2207.5,9129.02,14523330249.0,1600.0,143.79275001,99.7
2024-04-06,32.1534,34.8607,2207.5,10364.56,14523330249.0,1600.0,143.79275001,99.7
2024-04-07,32.4929,34.9499,2207.5,10872.56,14523330249.0,1600.0,143.79275001,99.7
2024-04-08,32.4929,34.9499,2207.5,10872.56,14523330249.0,1600.0,143.79275001,99.7
2024-04-09,33.887,37.4322,2207.5,9984.93,14523330249.0,1600.0,143.79275001,99.7
2024-04-10,34.1126,37.6544,2207.5,9109.34,14523330249.0,1600.0,143.79275001,99.7
2024-04-11,34.2236,37.1848,2207.5,8663.88,14523330249.0,1600.0,143.79275001,99.7
2024-04-12,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-13,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-14,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-15,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-16,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-17,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-18,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-19,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-20,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-21,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-22,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-23,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-24,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-25,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-26,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-27,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-28,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-29,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-04-30,34.6766,36.4494,2207.5,9886.05,14523330249.0,1600.0,143.79275001,99.7
2024-05-01,29.7452,32.569,2281.85,7628.73,14837921368.0,1637.0,144.03168001,99.7
2024-05-02,30.3735,33.0537,2281.85,8776.7,14837921368.0,1637.0,144.03168001,99.7
2024-05-03,31.4069,34.0791,2281.85,8860.52,14837921368.0,1637.0,144.03168001,99.7
2024-05-04,31.8396,34.5629,2281.85,9618.83,14837921368.0,1637.0,144.03168001,99.7
2024-05-05,31.8396,34.5629,2281.85,9618.83,14837921368.0,1637.0,144.03168001,99.7
2024-05-06,32.2687,35.1019,2281.85,10350.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-07,32.5011,35.0933,2281.85,10851.78,14837921368.0,1637.0,144.03168001,99.7
2024-05-08,33.0763,35.7726,2281.85,9893.41,14837921368.0,1637.0,144.03168001,99.7
2024-05-09,33.9725,37.5501,2281.85,9936.76,14837921368.0,1637.0,144.03168001,99.7
2024-05-10,33.9725,37.5501,2281.85,9936.76,14837921368.0,1637.0,144.03168001,99.7
2024-05-11,34.2757,37.3528,2281.85,8618.57,14837921368.0,1637.0,144.03168001,99.7
2024-05-12,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-13,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-14,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-15,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-16,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-17,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-18,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-19,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-20,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-21,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-22,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-23,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-24,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-25,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-26,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-27,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-28,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-29,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-30,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-05-31,34.6873,36.439,2281.85,9935.96,14837921368.0,1637.0,144.03168001,99.7
2024-06-01,34.6873,36.439,2319.29,9935.96,15319202915.0,1684.0,144.08029149,99.7
2024-06-02,30.477,32.8052,2319.29,8869.14,15319202915.0,1684.0,144.08029149,99.7
2024-06-03,31.5457,34.2228,2319.29,8744.58,15319202915.0,1684.0,144.08029149,99.7
2024-06-04,31.5457,34.2228,2319.29,8744.58,15319202915.0,1684.0,144.08029149,99.7
2024-06-05,32.2472,34.6335,2319.29,10267.09,15319202915.0,1684.0,144.08029149,99.7
2024-06-06,32.4547,35.2869,2319.29,10279.69,15319202915.0,1684.0,144.08029149,99.7
2024-06-07,32.4547,35.2869,2319.29,10279.69,15319202915.0,1684.0,144.08029149,99.7
2024-06-08,33.2573,36.3998,2319.29,9881.23,15319202915.0,1684.0,144.08029149,99.7
2024-06-09,33.9091,37.616,2319.29,9771.16,15319202915.0,1684.0,144.08029149,99.7
2024-06-10,33.9091,37.616,2319.29,9771.16,15319202915.0,1684.0,144.08029149,99.7
2024-06-11,34.282,37.3363,2319.29,8862.32,15319202915.0,1684.0,144.08029149,99.7
2024-06-12,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-13,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-14,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-15,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-16,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-17,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-18,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-19,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-20,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-21,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-22,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-23,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-24,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-25,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-26,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-27,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-28,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-29,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-06-30,34.6753,36.5136,2319.29,10081.0,15319202915.0,1684.0,144.08029149,99.7
2024-07-01,34.6753,36.5136,2394.1,10081.0,15779371620.0,1810.0,144.24768006,99.7
2024-07-02,30.5077,32.7691,2394.1,8843.01,15779371620.0,1810.0,144.24768006,99.7
2024-07-03,31.6612,34.4186,2394.1,9054.18,15779371620.0,1810.0,144.24768006,99.7
2024-07-04,31.6612,34.4186,2394.1,9054.18,15779371620.0,1810.0,144.24768006,99.7
2024-07-05,32.2242,34.6993,2394.1,10336.5,15779371620.0,1810.0,144.24768006,99.7
2024-07-06,32.1775,34.9997,2394.1,10138.97,15779371620.0,1810.0,144.24768006,99.7
2024-07-07,32.1775,34.9997,2394.1,10138.97,15779371620.0,1810.0,144.24768006,99.7
2024-07-08,33.3984,36.4783,2394.1,10024.31,15779371620.0,1810.0,144.24768006,99.7
2024-07-09,33.3984,36.4783,2394.1,10024.31,15779371620.0,1810.0,144.24768006,99.7
2024-07-10,34.1398,37.6516,2394.1,9031.64,15779371620.0,1810.0,144.24768006,99.7
2024-07-11,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-12,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-13,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-14,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-15,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-16,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-17,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-18,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-19,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-20,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-21,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-22,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-23,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-24,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-25,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-26,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-27,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-28,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-29,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-30,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-07-31,34.1841,36.7154,2394.1,8946.13,15779371620.0,1810.0,144.24768006,99.7
2024-08-01,29.7714,32.4987,2453.34,7818.89,16266261121.0,1786.0,144.36508137,99.9
2024-08-02,30.5349,32.8771,2453.34,8949.79,16266261121.0,1786.0,144.36508137,99.9
2024-08-03,31.7768,34.6296,2453.34,9155.32,16266261121.0,1786.0,144.36508137,99.9
2024-08-04,31.9209,34.5892,2453.34,9756.69,16266261121.0,1786.0,144.36508137,99.9
2024-08-05,32.2073,34.6708,2453.34,10247.75,16266261121.0,1786.0,144.36508137,99.9
2024-08-06,32.2073,34.6708,2453.34,10247.75,16266261121.0,1786.0,144.36508137,99.9
2024-08-07,32.6301,35.3205,2453.34,10864.08,16266261121.0,1786.0,144.36508137,99.9
2024-08-08,33.4965,36.5731,2453.34,10098.5,16266261121.0,1786.0,144.36508137,99.9
2024-08-09,33.4965,36.5731,2453.34,10098.5,16266261121.0,1786.0,144.36508137,99.9
2024-08-10,34.1881,37.4998,2453.34,9044.89,16266261121.0,1786.0,144.36508137,99.9
2024-08-11,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-12,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-13,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-14,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-15,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-16,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-17,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-18,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-19,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-20,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-21,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-22,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-23,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-24,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-25,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-26,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-27,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-28,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-29,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-30,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-08-31,34.1764,36.7576,2453.34,9184.82,16266261121.0,1786.0,144.36508137,99.9
2024-09-01,29.8342,32.6401,2526.16,7736.26,16513150185.0,1850.0,144.59667378,99.9
2024-09-02,30.5357,32.9071,2526.16,9045.97,16513150185.0,1850.0,144.59667378,99.9
2024-09-03,30.5357,32.9071,2526.16,9045.97,16513150185.0,1850.0,144.59667378,99.9
2024-09-04,32.006,34.659,2526.16,9814.19,16513150185.0,1850.0,144.59667378,99.9
2024-09-05,32.207,34.6075,2526.16,10268.58,16513150185.0,1850.0,144.59667378,99.9
2024-09-06,32.207,34.6075,2526.16,10268.58,16513150185.0,1850.0,144.59667378,99.9
2024-09-07,32.6401,35.3604,2526.16,10796.57,16513150185.0,1850.0,144.59667378,99.9
2024-09-08,33.4471,36.5702,2526.16,9907.38,16513150185.0,1850.0,144.59667378,99.9
2024-09-09,33.8937,37.6683,2526.16,9699.56,16513150185.0,1850.0,144.59667378,99.9
2024-09-10,34.2103,37.5932,2526.16,9132.3,16513150185.0,1850.0,144.59667378,99.9
2024-09-11,34.2103,37.5932,2526.16,9132.3,16513150185.0,1850.0,144.59667378,99.9
2024-09-12,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-13,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-14,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-15,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-16,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-17,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-18,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-19,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-20,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-21,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-22,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-23,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-24,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-25,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-26,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-27,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-28,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-29,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-09-30,34.7007,36.7174,2526.16,10257.39,16513150185.0,1850.0,144.59667378,99.9
2024-10-01,29.8823,32.7049,2598.91,7874.16,16831499586.0,1828.0,144.76314516,100.1
2024-10-02,29.8823,32.7049,2598.91,7874.16,16831499586.0,1828.0,144.76314516,100.1
2024-10-03,29.8823,32.7049,2598.91,7874.16,16831499586.0,1828.0,144.76314516,100.1
2024-10-04,29.8823,32.7049,2598.91,7874.16,16831499586.0,1828.0,144.76314516,100.1
2024-10-05,32.177,34.5334,2598.91,10218.58,16831499586.0,1828.0,144.76314516,100.1
2024-10-06,32.1923,35.0641,2598.91,9997.91,16831499586.0,1828.0,144.76314516,100.1
2024-10-07,32.7362,35.4241,2598.91,10743.3,16831499586.0,1828.0,144.76314516,100.1
