entry_date,symbol,weight,entry,exit,stop_hit,return
2025-05-20,BMSCH,0.13907962556514547,10.97,10.88,False,-0.008204193254329972
2025-05-20,HLGYO,0.2,2.6025,2.5929,False,-0.00368876080691638
2025-05-21,TEKTU,0.11628288065509398,5.35,5.51,True,-0.050000000000000044
2025-05-21,EKGYO,0.2,14.1569,13.6214,False,-0.037826077743008724
2025-05-21,HLGYO,0.2,2.5929,2.5738,False,-0.007366269428053629
2025-05-21,TUPRS,0.19564013418105697,124.2394,123.951,False,-0.0023213247971256568
2025-05-21,MAGEN,0.2,13.584,13.512,False,-0.005300353356890386
2025-05-22,EKGYO,0.2,13.6214,13.6603,False,0.0028558004316736607
2025-05-22,TEKTU,0.12292900801924445,5.51,5.34,True,-0.050000000000000044
2025-05-22,BMSCH,0.15031230122181988,10.88,10.79,False,-0.008272058823529549
2025-05-22,HLGYO,0.2,2.5738,2.5738,False,0.0
2025-05-22,MAGEN,0.2,13.512,13.536,False,0.001776198934280604
2025-05-26,EKGYO,0.1825804752026947,13.2514,13.1443,False,-0.008082164903331024
2025-05-26,MAVI,0.2,32.06,31.86,False,-0.006238303181534732
2025-05-26,TEKTU,0.11272202028045879,5.41,5.45,False,0.007393715341959428
2025-05-26,BMSCH,0.14044202641439826,10.89,10.89,False,0.0
2025-05-26,HLGYO,0.2,2.5642,2.5259,False,-0.01493643241556819
2025-05-27,EKGYO,0.16841889875721824,13.1443,13.4169,False,0.02073902756327839
2025-05-27,MAVI,0.2,31.86,31.34,False,-0.016321406151914575
2025-05-27,TEKTU,0.10440265272394135,5.45,5.92,False,0.0862385321100918
2025-05-27,MAGEN,0.2,13.104,13.0,False,-0.007936507936507908
2025-05-27,SNGYO,0.2,3.49,3.41,False,-0.022922636103151928
2025-05-28,MAVI,0.2,31.34,30.88,False,-0.01467772814294832
2025-05-28,EKGYO,0.169053461004941,13.4169,13.6798,False,0.01959469027867833
2025-05-28,KRDMA,0.10130597626764239,36.44,39.5,False,0.08397365532381995
2025-05-28,SNGYO,0.2,3.41,3.46,False,0.014662756598240456
2025-05-28,HLGYO,0.2,2.5068,2.5068,False,0.0
2025-05-29,MAVI,0.2,30.88,30.58,False,-0.009715025906735786
2025-05-29,EKGYO,0.13321552053474908,13.6798,13.6116,False,-0.004985453003698903
2025-05-29,SDTTR,0.2,168.6188,176.1152,False,0.0444576761310127
2025-05-29,SNGYO,0.16261758798425588,3.46,3.45,False,-0.0028901734104045396
2025-05-29,TUPRS,0.13949079198287803,121.1623,119.2391,False,-0.015872924168656488
2025-06-02,TUPRS,0.17081061011588516,118.7583,122.1239,False,0.02833991392601609
2025-06-02,KRDMA,0.09944869555685835,39.2,41.34,False,0.05459183673469381
2025-06-02,MAVI,0.2,30.3,31.24,False,0.031023102310230977
2025-06-02,EREGL,0.2,22.8045,23.2007,False,0.017373763950097487
2025-06-02,TUKAS,0.1648522818100761,2.25,2.35,False,0.04444444444444451
2025-06-03,ASELS,0.12618168113925216,127.6,134.7,False,0.05564263322884
2025-06-03,TUPRS,0.13654763928881683,122.1239,127.8935,False,0.047243823690530595
2025-06-03,FONET,0.2,2.0492,2.1277,False,0.038307632246730394
2025-06-03,SDTTR,0.2,169.1186,174.2161,False,0.030141569289244607
2025-06-03,MAVI,0.2,31.24,31.6,False,0.011523687580025754
2025-06-04,ASELS,0.13160539828288745,134.7,139.5,False,0.03563474387527843
2025-06-04,BMSCH,0.1304201680034754,11.79,12.05,False,0.022052586938083207
2025-06-04,MAVI,0.2,31.6,31.98,False,0.012025316455696267
2025-06-04,QUAGR,0.2,5.81,5.96,False,0.025817555938038028
2025-06-04,KRDMB,0.2,22.74,22.68,False,-0.0026385224274405594
2025-06-10,BMSCH,0.19959394713182457,12.69,12.46,False,-0.01812450748620953
2025-06-10,TEKTU,0.09433200344271325,6.66,6.36,False,-0.04504504504504503
2025-06-10,KRDMB,0.2,23.04,23.26,False,0.00954861111111116
2025-06-10,AKFGY,0.1939431827702971,2.15,2.2,False,0.023255813953488413
2025-06-10,ARCLK,0.2,112.1,112.4,False,0.00267618198037467
2025-06-11,TEKTU,0.09532994226623151,6.36,6.21,False,-0.02358490566037741
2025-06-11,BMSCH,0.19479903169828866,12.46,12.05,False,-0.0329052969502408
2025-06-11,EREGL,0.2,23.9338,24.6669,False,0.03063032197143767
2025-06-11,AKFGY,0.19033406568990818,2.2,2.12,False,-0.036363636363636376
2025-06-11,TUPRS,0.2,126.6434,125.9703,False,-0.00531492363597319
2025-06-12,TEKTU,0.09700765720609371,6.21,5.89,True,-0.07149758454106281
2025-06-12,BMSCH,0.199484315740337,12.05,12.19,True,-0.050000000000000044
2025-06-12,AKFGY,0.1881568472405561,2.12,2.0,True,-0.059433962264150986
2025-06-12,ARCLK,0.2,109.9,109.0,True,-0.050000000000000044
2025-06-12,TUPRS,0.2,125.9703,126.2588,False,0.0022902223778145103
2025-06-16,TEKTU,0.10860289365620356,6.47,6.9,False,0.06646058732612059
2025-06-16,AKFGY,0.2,2.06,2.07,False,0.004854368932038833
2025-06-16,HLGYO,0.2,2.6025,2.5833,False,-0.007377521613832871
2025-06-16,VESBE,0.2,8.9823,8.9126,False,-0.0077597051980006215
2025-06-16,BMSCH,0.2,12.49,12.36,False,-0.01040832666132907
2025-06-17,AKFGY,0.19859968304065811,2.07,2.03,False,-0.019323671497584516
2025-06-17,HLGYO,0.2,2.5833,2.5396,False,-0.01691634730770719
2025-06-17,TEKTU,0.11267530790712547,6.9,6.82,False,-0.011594202898550732
2025-06-17,EKGYO,0.2,15.11,14.37,True,-0.050000000000000044
2025-06-17,OZKGY,0.2,10.63,10.4,False,-0.021636876763875823
2025-06-18,AKFGY,0.2,2.03,1.99,False,-0.01970443349753681
2025-06-18,VESBE,0.2,8.7831,8.813,False,0.003404265008937868
2025-06-18,TEKTU,0.11508497553979351,6.82,6.9,False,0.011730205278592365
2025-06-18,HLGYO,0.2,2.5396,2.53,False,-0.0037801228539928733
2025-06-18,EKGYO,0.2,14.37,14.34,False,-0.0020876826722338038
2025-06-19,TEKTU,0.11607329961914763,6.9,7.59,False,0.09999999999999987
2025-06-19,AKFGY,0.19598386749228333,1.99,2.06,False,0.035175879396984966
2025-06-19,HLGYO,0.2,2.53,2.6258,False,0.0378656126482213
2025-06-19,EKGYO,0.2,14.34,15.14,False,0.0557880055788007
2025-06-19,SNGYO,0.2,3.56,3.71,False,0.042134831460674205
2025-06-23,AKFGY,0.18482409860603166,2.1,2.31,False,0.1
2025-06-23,BAGFS,0.17625299178949666,23.88,24.46,False,0.024288107202680154
2025-06-23,HLGYO,0.2,2.6163,2.7408,False,0.04758628597637893
2025-06-23,SNGYO,0.2,3.63,3.91,False,0.07713498622589543
2025-06-24,HUNER,0.2,3.25,3.25,False,0.0
2025-06-24,TEKTU,0.12023512517228716,7.95,8.74,False,0.09937106918238992
2025-06-24,AKFGY,0.17129372484595787,2.31,2.37,False,0.025974025974025983
2025-06-24,BAGFS,0.2,24.46,24.5,False,0.0016353229762877675
2025-06-24,MAVI,0.2,34.98,34.74,False,-0.006861063464836947
2025-06-25,HUNER,0.2,3.25,3.3,False,0.01538461538461533
2025-06-25,AKFGY,0.1382644349128669,2.37,2.37,False,0.0
2025-06-25,BAGFS,0.16394289321239397,24.5,25.36,False,0.03510204081632651
2025-06-25,INDES,0.2,6.25,6.16,False,-0.014399999999999968
2025-06-25,MAVI,0.18800490050929178,34.74,35.4,False,0.01899827288428324
2025-06-26,BAGFS,0.14736465718896427,25.36,24.56,False,-0.03154574132492116
2025-06-26,EUPWR,0.1798239052251187,25.2,24.96,False,-0.00952380952380949
2025-06-26,HUNER,0.2,3.3,3.31,False,0.003030303030303161
2025-06-26,OTKAR,0.2,380.0,383.75,False,0.009868421052631637
2025-06-26,HEKTS,0.2,3.01,3.06,False,0.01661129568106312
2025-06-30,BAGFS,0.18444383088604677,25.5,25.86,False,0.014117647058823568
2025-06-30,HUNER,0.2,3.4,3.49,False,0.026470588235294246
2025-06-30,TEKTU,0.10798043367592311,9.04,9.15,False,0.012168141592920456
2025-06-30,EUPWR,0.2,25.66,25.9,False,0.009353078721745955
2025-06-30,HLGYO,0.2,3.0379,3.0954,False,0.018927548635570668
2025-07-01,BAGFS,0.1678073060747507,25.86,28.44,False,0.09976798143851506
2025-07-01,TEKTU,0.10183590314587772,9.15,10.06,False,0.09945355191256833
2025-07-01,HLGYO,0.185483267740316,3.0954,3.0763,False,-0.006170446468954038
2025-07-01,EUPWR,0.2,25.9,26.26,False,0.013899613899613916
2025-07-01,QUAGR,0.2,6.18,6.15,False,-0.004854368932038722
2025-07-02,HLGYO,0.191907536209063,3.0763,3.1146,False,0.012450021129278621
2025-07-02,BAGFS,0.14856859883149157,28.44,27.72,False,-0.025316455696202667
2025-07-02,TEKTU,0.10156670217862337,10.06,11.06,False,0.09940357852882697
2025-07-02,OTKAR,0.2,409.0,418.0,False,0.022004889975550057
2025-07-02,PRKME,0.2,16.81,17.03,False,0.013087447947650377
2025-07-03,MAGEN,0.15289594161145195,13.192,13.2,False,0.0006064281382656134
2025-07-03,ASELS,0.16957195449333443,149.8,151.2,False,0.009345794392523255
2025-07-03,INDES,0.2,6.61,6.88,False,0.0408472012102874
2025-07-03,BAGFS,0.12092362658446291,27.72,29.8,False,0.07503607503607501
2025-07-03,QUAGR,0.2,6.05,6.08,False,0.0049586776859504855
2025-07-07,HLGYO,0.15790153481310945,3.1817,3.105,False,-0.02410660967407363
2025-07-07,SARKY,0.2,10.59,10.482,False,-0.010198300283286166
2025-07-07,OTKAR,0.18015487790036683,413.0,410.0,False,-0.007263922518159771
2025-07-07,MAGEN,0.14893515937388083,13.104,13.688,False,0.04456654456654463
2025-07-07,QUAGR,0.2,6.16,6.13,False,-0.004870129870129913
2025-07-08,HLGYO,0.18316318934456102,3.105,3.1433,False,0.01233494363929144
2025-07-08,OTKAR,0.2,410.0,412.75,False,0.006707317073170627
2025-07-08,CANTE,0.2,1.53,1.55,False,0.013071895424836555
2025-07-08,HEKTS,0.2,3.11,3.17,False,0.019292604501607746
2025-07-08,MAGEN,0.160527462444392,13.688,13.52,False,-0.012273524254821866
2025-07-09,MAGEN,0.19765196519426464,13.52,14.336,False,0.06035502958579886
2025-07-09,BAGFS,0.1631585534871599,28.9,31.78,False,0.09965397923875452
2025-07-09,CANTE,0.2,1.55,1.61,False,0.03870967741935494
2025-07-09,TEKTU,0.08976587657767614,9.36,10.29,False,0.09935897435897423
2025-07-09,OTKAR,0.2,412.75,434.75,False,0.053301029678982426
2025-07-10,TEKTU,0.08681716896992032,10.29,11.31,False,0.09912536443148712
2025-07-10,ASELS,0.2,152.5,154.0,False,0.009836065573770592
2025-07-10,HLGYO,0.2,3.2296,3.3733,False,0.044494674263066525
2025-07-10,OTKAR,0.2,434.75,450.0,False,0.035077630822311745
2025-07-10,KIMMR,0.2,12.19,11.94,False,-0.020508613617719496
2025-07-16,CANTE,0.2,1.58,1.62,False,0.025316455696202445
2025-07-16,MAGEN,0.13711047156057354,14.352,14.224,False,-0.00891861761426982
2025-07-16,OTKAR,0.18134885636807963,442.0,461.75,False,0.0446832579185521
2025-07-16,PENTA,0.2,13.22,13.47,False,0.018910741301058964
2025-07-16,ASTOR,0.1585286687413125,89.9238,92.1435,False,0.024684232650310722
2025-07-17,MAGEN,0.1272326854033282,14.224,15.12,False,0.06299212598425186
2025-07-17,CANTE,0.2,1.62,1.64,False,0.012345679012345512
2025-07-17,PENTA,0.2,13.47,13.59,False,0.00890868596881944
2025-07-17,KFEIN,0.2,9.26,9.51,False,0.02699784017278617
2025-07-17,ASELS,0.171072535890702,161.9,166.2,False,0.026559604694255556
2025-07-21,CANTE,0.1786081923166053,1.7,1.73,False,0.01764705882352935
2025-07-21,PETUN,0.2,10.28,10.32,False,0.0038910505836575737
2025-07-21,AKSEN,0.1888820784056826,36.72,36.82,False,0.002723311546841023
2025-07-21,BIOEN,0.2,21.02,20.56,False,-0.021883920076118057
2025-07-21,MIATK,0.14602561103383,31.8,32.68,False,0.02767295597484276
2025-07-22,CANTE,0.18946993524741643,1.73,1.7,False,-0.017341040462427793
2025-07-22,BIOEN,0.2,20.56,20.14,False,-0.020428015564202262
2025-07-22,AKSEN,0.2,36.82,36.98,False,0.004345464421509959
2025-07-22,PETUN,0.2,10.32,10.25,False,-0.006782945736434121
2025-07-22,MAGEN,0.11004349145337995,16.152,16.368,False,0.013372956909361022
2025-07-23,CANTE,0.2,1.7,1.72,False,0.0117647058823529
2025-07-23,TEKTU,0.061985052039465846,12.8,12.95,True,-0.050000000000000044
2025-07-23,PETUN,0.2,10.25,10.41,False,0.01560975609756099
2025-07-23,MAGEN,0.12955719708216662,16.368,16.52,False,0.009286412512218956
2025-07-23,AKSEN,0.2,36.98,37.72,False,0.02001081665765292
2025-07-24,CANTE,0.2,1.72,1.73,False,0.005813953488372103
2025-07-24,TEKTU,0.07565275107270916,12.95,14.24,False,0.09961389961389977
2025-07-24,MAGEN,0.15362955024823252,16.52,16.096,False,-0.025665859564164673
2025-07-24,TUKAS,0.2,2.72,2.72,False,0.0
2025-07-24,AKSEN,0.2,37.72,37.98,False,0.006892895015906619
2025-07-28,PETUN,0.2,10.35,10.59,False,0.023188405797101463
2025-07-28,TEKTU,0.0644632440726963,15.41,14.7,True,-0.050000000000000044
2025-07-28,CANTE,0.1645431583206909,1.9,2.09,False,0.09999999999999987
2025-07-28,FROTO,0.2,92.95,91.5,False,-0.015599784830554131
2025-07-28,QUAGR,0.2,6.92,6.83,False,-0.013005780346820761
2025-07-29,TEKTU,0.062320341166114734,14.7,14.15,True,-0.050000000000000044
2025-07-29,FROTO,0.2,91.5,95.45,False,0.043169398907103806
2025-07-29,PETUN,0.2,10.59,10.92,False,0.031161473087818692
2025-07-29,QUAGR,0.2,6.83,6.79,False,-0.005856515373352855
2025-07-29,MAGEN,0.13043361939954973,16.56,16.68,False,0.007246376811594235
2025-07-30,TEKTU,0.08198508055697824,14.15,14.83,False,0.048056537102473484
2025-07-30,CANTE,0.14228133824704828,1.9,1.8,True,-0.04999999999999993
2025-07-30,MAGEN,0.17547781081280395,16.68,17.48,False,0.04796163069544379
2025-07-30,QUAGR,0.2,6.79,6.88,False,0.013254786450662692
2025-07-30,DOHOL,0.2,15.7359,15.6572,False,-0.005001302753576353
2025-07-31,CANTE,0.11949442135230576,1.8,1.93,False,0.07222222222222219
2025-07-31,TEKTU,0.07460708746101447,14.83,14.43,False,-0.02697235333782877
2025-07-31,QUAGR,0.2,6.88,6.85,False,-0.0043604651162790775
2025-07-31,ASTOR,0.2,103.1928,103.0942,False,-0.0009554930188928612
2025-07-31,DOHOL,0.2,15.6572,15.9623,False,0.01948624275093902
2025-08-04,TEKTU,0.08700178082426986,14.24,15.66,False,0.09971910112359539
2025-08-04,SASA,0.2,3.18,3.16,False,-0.0062893081761006275
2025-08-04,CANTE,0.12380521184903492,1.95,2.14,False,0.09743589743589753
2025-08-04,TLMAN,0.2,86.7,88.5,False,0.02076124567474036
2025-08-04,HEKTS,0.1922404773611198,4.07,3.97,False,-0.02457002457002455
2025-08-05,TEKTU,0.08308518655404837,15.66,17.22,False,0.09961685823754785
2025-08-05,SASA,0.2,3.16,3.18,False,0.006329113924050667
2025-08-05,MAGEN,0.1585392607121701,17.16,17.368,False,0.012121212121211977
2025-08-05,DOHOL,0.2,16.0017,16.3166,False,0.01967915908934681
2025-08-05,HEKTS,0.18999598575407448,3.97,4.11,False,0.035264483627204024
2025-08-06,TEKTU,0.062103260842730754,17.22,18.93,False,0.0993031358885017
2025-08-06,SASA,0.2,3.18,3.17,False,-0.003144654088050425
2025-08-06,MAGEN,0.11445714219132773,17.368,17.8,False,0.024873330262551896
2025-08-06,GSDHO,0.2,4.37,4.43,False,0.013729977116704761
2025-08-06,ZOREN,0.2,3.42,3.45,False,0.00877192982456143
2025-08-07,SASA,0.2,3.17,3.39,False,0.06940063091482651
2025-08-07,TEKTU,0.06450739535936226,18.93,20.82,False,0.09984152139461178
2025-08-07,ZOREN,0.2,3.45,3.46,False,0.0028985507246375164
2025-08-07,GSDHO,0.2,4.43,4.43,False,0.0
2025-08-07,HEKTS,0.1283595079321451,4.07,4.29,False,0.054054054054053946
2025-08-11,SASA,0.19551349617072708,3.4,3.31,False,-0.026470588235294024
2025-08-11,CANTE,0.07836448008966339,2.18,2.25,False,0.032110091743119185
2025-08-11,GOODY,0.18909957017667692,17.33,17.2,False,-0.007501442585112428
2025-08-11,VESBE,0.2,10.54,10.4,False,-0.013282732447817747
2025-08-11,GSDHO,0.2,4.5,4.63,False,0.028888888888888964
2025-08-12,SASA,0.17622517258234718,3.31,3.5,False,0.05740181268882183
2025-08-12,VESBE,0.2,10.4,10.36,False,-0.0038461538461539435
2025-08-12,TRENJ,0.1262953297941585,51.5,51.0,False,-0.009708737864077666
2025-08-12,GOODY,0.1762548070103163,17.2,17.21,False,0.000581395348837388
2025-08-12,PETKM,0.2,17.87,17.91,False,0.0022383883603804833
2025-08-13,VESBE,0.2,10.36,10.25,False,-0.010617760617760541
2025-08-13,SASA,0.1656499361419902,3.5,3.55,False,0.014285714285714235
2025-08-13,TRENJ,0.13466395002639547,51.0,51.9,False,0.01764705882352935
2025-08-13,KARSN,0.2,10.28,10.14,False,-0.013618677042801397
2025-08-13,GOODY,0.18900988763296017,17.21,17.05,False,-0.00929692039511909
2025-08-14,VESBE,0.2,10.25,10.47,False,0.02146341463414636
2025-08-14,SASA,0.16488511566798975,3.55,3.9,False,0.09859154929577474
2025-08-14,KARSN,0.2,10.14,10.25,False,0.010848126232741562
2025-08-14,TRENJ,0.1342243446643832,51.9,52.25,False,0.00674373795761074
2025-08-14,GOODY,0.19351704857004567,17.05,17.2,False,0.008797653958944274
2025-08-18,VESBE,0.2,10.52,10.37,False,-0.014258555133079831
2025-08-18,ALKA,0.2,7.6,7.63,False,0.003947368421052699
2025-08-18,BIOEN,0.10431767240991735,20.12,20.12,False,0.0
2025-08-18,TRENJ,0.1210917243924896,53.9,52.6,False,-0.024118738404452666
2025-08-18,TUPRS,0.2,154.9147,154.0492,False,-0.005586945590057013
2025-08-19,VESBE,0.2,10.37,10.4,False,0.002892960462873795
2025-08-19,ALKA,0.2,7.63,7.59,False,-0.005242463958060273
2025-08-19,TUPRS,0.2,154.0492,157.7033,False,0.023720343890133888
2025-08-19,TRENJ,0.12139803909238513,52.6,53.25,False,0.012357414448669113
2025-08-19,BIOEN,0.10525075435096357,20.12,20.46,False,0.016898608349900535
2025-08-20,VESBE,0.2,10.4,10.71,False,0.029807692307692424
2025-08-20,ALKA,0.2,7.59,7.63,False,0.005270092226614009
2025-08-20,TRENJ,0.11394520630629956,53.25,54.8,False,0.029107981220657164
2025-08-20,TUPRS,0.2,157.7033,161.9344,False,0.026829495641498946
2025-08-20,GOODY,0.16240582385132898,17.85,17.97,False,0.006722689075630006
2025-08-21,ALKA,0.2,7.63,7.68,False,0.006553079947575258
2025-08-21,VESBE,0.2,10.71,10.76,False,0.00466853408029877
2025-08-21,KARSN,0.19104403549264015,10.88,11.11,False,0.02113970588235281
2025-08-21,MAGEN,0.10102547393651158,18.984,19.888,False,0.04761904761904767
2025-08-21,TRENJ,0.12722490788323307,54.8,57.05,False,0.04105839416058399
2025-08-25,QUAGR,0.2,7.48,7.51,False,0.00401069518716568
2025-08-25,TRENJ,0.18299538858673006,58.15,58.3,False,0.002579535683576939
2025-08-25,ALKA,0.2,7.77,8.04,False,0.03474903474903468
2025-08-25,MAGEN,0.106549532985258,19.28,20.12,False,0.043568464730290524
2025-08-25,BIOEN,0.11066561561342916,21.68,21.66,False,-0.0009225092250921829
2025-08-26,QUAGR,0.2,7.51,7.37,False,-0.018641810918774926
2025-08-26,TRENJ,0.18320038927502763,58.3,58.35,False,0.0008576329331047017
2025-08-26,ALKA,0.2,8.04,7.95,False,-0.011194029850746134
2025-08-26,BIOEN,0.09932553133000523,21.66,22.06,False,0.01846722068328699
2025-08-26,TUPRS,0.2,165.0115,164.5307,False,-0.002913736315347859
2025-08-27,QUAGR,0.2,7.37,7.45,False,0.01085481682496603
2025-08-27,ALKA,0.2,7.95,7.98,False,0.0037735849056603765
2025-08-27,KUTPO,0.19078298434105373,94.1,93.95,False,-0.0015940488841656997
2025-08-27,TRENJ,0.1976320595783886,58.35,59.15,False,0.01371036846615259
2025-08-27,MAGEN,0.0989340939982657,19.6,19.84,False,0.012244897959183598
2025-08-28,QUAGR,0.19386753498705003,7.45,7.48,False,0.00402684563758382
2025-08-28,ALKA,0.2,7.98,7.74,False,-0.03007518796992481
2025-08-28,TUPRS,0.2,164.4346,165.5885,False,0.00701737955393833
2025-08-28,KUTPO,0.16552667882161506,93.95,92.1,False,-0.019691325172964458
2025-08-28,TRENJ,0.17050558509381883,59.15,59.6,False,0.0076077768385460764
2025-09-01,QUAGR,0.2,7.89,7.91,False,0.0025348542458809575
2025-09-01,KUTPO,0.2,94.15,91.5,True,-0.050000000000000155
2025-09-01,ALKA,0.14784027568788202,8.51,8.2,True,-0.04999999999999993
2025-09-01,ASELS,0.19725608222930321,178.5,174.2,True,-0.050000000000000044
2025-09-01,TRENJ,0.2,59.85,57.55,True,-0.050000000000000044
2025-09-02,QUAGR,0.2,7.91,8.36,False,0.05689001264222493
2025-09-02,ALKA,0.15320179648419133,8.2,8.6,False,0.04878048780487809
2025-09-02,KUTPO,0.2,91.5,94.95,False,0.03770491803278686
2025-09-02,TRENJ,0.1972449168191081,57.55,58.8,False,0.021720243266724504
2025-09-02,FONET,0.15753701964526834,2.4123,2.4462,False,0.01405297848526299
2025-09-03,QUAGR,0.2,8.36,9.17,False,0.09688995215311014
2025-09-03,ALKA,0.1502929879737547,8.6,9.12,False,0.0604651162790697
2025-09-03,KUTPO,0.2,94.95,96.6,False,0.017377567140600236
2025-09-03,TOASO,0.2,228.0,227.5,False,-0.002192982456140302
2025-09-03,TRENJ,0.2,58.8,58.35,False,-0.007653061224489721
2025-09-04,ALKA,0.15141475940310697,9.12,9.21,False,0.00986842105263186
2025-09-04,KUTPO,0.2,96.6,97.05,False,0.004658385093167627
2025-09-04,QUAGR,0.17457202964956006,9.17,8.84,False,-0.03598691384950925
2025-09-04,TRENJ,0.2,58.35,59.5,False,0.019708654670094194
2025-09-04,TOASO,0.2,227.5,225.1,False,-0.010549450549450556
2025-09-08,ALKA,0.12222111435380771,8.41,8.7,False,0.0344827586206895
2025-09-08,TRENJ,0.2,58.5,60.35,False,0.031623931623931734
2025-09-08,TRMET,0.2,75.0,74.05,False,-0.012666666666666715
2025-09-08,ASELS,0.2,173.5,173.7,False,0.0011527377521614035
2025-09-08,TOASO,0.2,222.7,237.0,False,0.06421194431971267
2025-09-09,ALKA,0.12046655375334435,8.7,9.3,False,0.06896551724137945
2025-09-09,ASELS,0.2,173.7,177.4,False,0.021301093839954044
2025-09-09,KUTPO,0.2,97.4,105.3,False,0.08110882956878851
2025-09-09,TRMET,0.2,74.05,75.0,False,0.01282916948008106
2025-09-09,TRENJ,0.2,60.35,58.9,False,-0.024026512013256007
2025-09-10,ALKA,0.09748074488984919,9.3,9.04,False,-0.027956989247312047
2025-09-10,TRENJ,0.18706666039529143,58.9,60.05,False,0.019524617996604432
2025-09-10,ENKAI,0.2,65.6532,66.0484,False,0.006019508569270027
2025-09-10,AKSEN,0.2,36.24,36.4,False,0.004415011037527394
2025-09-10,TUPRS,0.2,163.9538,168.281,False,0.026392800898789703
2025-09-11,ALKA,0.10918300737121366,9.04,8.86,False,-0.019911504424778736
2025-09-11,TRENJ,0.2,60.05,58.5,False,-0.02581182348043287
2025-09-11,GWIND,0.2,22.52,22.3,False,-0.009769094138543433
2025-09-11,EREGL,0.2,25.7,25.7,False,0.0
2025-09-11,ASELS,0.2,172.1,173.9,False,0.010459035444509102
2025-09-15,ALKA,0.1263032678783447,9.35,9.86,False,0.05454545454545445
2025-09-15,TRENJ,0.2,61.55,65.1,False,0.0576766856214459
2025-09-15,ASELS,0.2,185.2,195.2,False,0.05399568034557234
2025-09-15,TRALT,0.2,23.36,24.5,False,0.048801369863013644
2025-09-15,TRMET,0.2,79.5,82.75,False,0.04088050314465419
2025-09-16,ALKA,0.12157909002169369,9.86,10.49,False,0.0638945233265722
2025-09-16,TRENJ,0.2,65.1,64.05,False,-0.016129032258064502
2025-09-16,SARKY,0.17952687615642005,13.47,14.03,False,0.041573867854491464
2025-09-16,TCELL,0.2,95.2,95.75,False,0.005777310924369727
2025-09-16,ASELS,0.18713525890255492,195.2,194.1,False,-0.00563524590163933
2025-09-17,ALKA,0.12697318705157332,10.49,11.53,False,0.09914204003813154
2025-09-17,TRENJ,0.2,64.05,64.85,False,0.012490241998438734
2025-09-17,AKSEN,0.2,38.68,38.36,False,-0.008273009307135482
2025-09-17,ASELS,0.2,194.1,192.2,False,-0.009788768675940251
2025-09-17,MAGEN,0.14942563887780666,22.56,22.64,False,0.0035460992907803135
2025-09-18,TRENJ,0.18251626774698587,64.85,68.0,False,0.04857363145720894
2025-09-18,ALKA,0.09667313565796273,11.53,12.02,False,0.04249783174327848
2025-09-18,AKSEN,0.2,38.36,38.92,False,0.014598540145985384
2025-09-18,TRMET,0.19965778585187502,81.6,81.8,False,0.002450980392156854
2025-09-18,TCELL,0.2,94.8,97.0,False,0.02320675105485237
2025-09-22,TRENJ,0.17832489652183237,70.95,73.0,False,0.028893587033121948
2025-09-22,AKSEN,0.2,39.5,39.1,False,-0.010126582278480956
2025-09-22,BIMAS,0.18732471675938664,542.0,538.0,False,-0.0073800738007380184
2025-09-22,CEMTS,0.2,11.63,11.43,False,-0.017196904557179815
2025-09-22,AKENR,0.16437126303055088,11.26,11.04,False,-0.019538188277087087
2025-09-23,AKSEN,0.2,39.1,40.08,False,0.025063938618925752
2025-09-23,TRENJ,0.1522311251511047,73.0,72.5,False,-0.006849315068493178
2025-09-23,TCELL,0.2,99.05,99.6,False,0.005552751135790013
2025-09-23,CCOLA,0.2,47.3,47.02,False,-0.005919661733615134
2025-09-23,MGROS,0.19629225375406037,445.7435,447.729,False,0.004454355475738803
2025-09-24,AKSEN,0.2,40.08,39.86,False,-0.005489021956087803
2025-09-24,NUHCM,0.2,228.5,226.9,False,-0.0070021881838073785
2025-09-24,TRENJ,0.15829894634773775,72.5,72.9,False,0.0055172413793105335
2025-09-24,TCELL,0.2,99.6,98.2,False,-0.014056224899598346
2025-09-24,BIMAS,0.1711078241863273,536.5,532.0,False,-0.008387698042870428
2025-09-25,AKSEN,0.2,39.86,38.44,False,-0.035624686402408456
2025-09-25,FONET,0.14182586513661977,2.5215,2.5046,False,-0.006702359706523997
2025-09-25,CCOLA,0.2,46.4,45.9,False,-0.010775862068965525
2025-09-25,SOKM,0.2,36.76,36.14,False,-0.01686615886833509
2025-09-25,BIMAS,0.18045977020581103,532.0,526.0,False,-0.011278195488721776
2025-09-29,AKSEN,0.2,36.42,37.28,False,0.023613399231191545
2025-09-29,FONET,0.15778391287353233,2.4708,2.4554,False,-0.006232799093411123
2025-09-29,NUHCM,0.2,221.0,223.1,False,0.00950226244343888
2025-09-29,BMSCH,0.16042933420567093,14.08,14.75,False,0.04758522727272729
2025-09-29,SOKM,0.2,35.66,36.4,False,0.020751542344363383
2025-09-30,AKSEN,0.2,37.28,38.62,False,0.0359442060085835
2025-09-30,FONET,0.15103948494554,2.4554,2.5985,False,0.05827971002687948
2025-09-30,NUHCM,0.2,223.1,223.2,False,0.00044822949350065144
2025-09-30,OZKGY,0.19496573689585533,13.14,13.31,False,0.012937595129375978
2025-09-30,SOKM,0.2,36.4,37.3,False,0.024725274725274637
2025-10-01,AKSEN,0.2,38.62,39.32,False,0.01812532366649422
2025-10-01,NUHCM,0.2,223.2,219.9,False,-0.014784946236559016
