date,equity,drawdown,pnl,market_ret,alpha_ret,strategy_equity,market_equity,alpha_equity
2025-10-16,4.320584386275554,-0.01685553016160457,-0.01685553016160466,0.0,-0.01685553016160466,4.320584386275554,1.114576064990177,3.096116823016664
2025-10-17,4.320584386275554,-0.01685553016160457,0.0,0.0,0.0,4.320584386275554,1.114576064990177,3.096116823016664
2025-10-20,4.311721123175831,-0.0188723564337393,-0.002051403770257913,0.0,-0.002051403770257913,4.311721123175831,1.114576064990177,3.0897654372927685
2025-10-21,4.466787635591707,0.0,0.035963947571279985,0.0,0.035963947571279985,4.466787635591707,1.114576064990177,3.200885599487119
2025-10-22,4.5144413303577515,0.0,0.010668448704911793,0.0,0.010668448704911793,4.5144413303577515,1.114576064990177,3.235034083315538
2025-10-23,4.658358732337292,0.0,0.03187933820553962,0.0,0.03187933820553962,4.658358732337292,1.114576064990177,3.338164828964002
2025-10-24,4.658358732337292,0.0,0.0,0.0,0.0,4.658358732337292,1.114576064990177,3.338164828964002
2025-10-27,4.708534251233243,0.0,0.01077107234091768,0.0,0.01077107234091768,4.708534251233243,1.114576064990177,3.3741204438226804
2025-10-28,4.708534251233243,0.0,0.0,0.0,0.0,4.708534251233243,1.114576064990177,3.3741204438226804
2025-10-30,4.805984837674039,0.0,0.02069658650465834,0.0,0.02069658650465834,4.805984837674039,1.114576064990177,3.443953219465393
2025-10-31,4.805984837674039,0.0,0.0,0.0,0.0,4.805984837674039,1.114576064990177,3.443953219465393
2025-11-03,4.727733723669669,-0.016282014331581163,-0.016282014331581073,0.0562128710617142,-0.07249488539329527,4.727733723669669,1.1772295856199426,3.194284225520379
2025-11-04,4.805010132175048,-0.00020281077279948878,0.016345338596057347,-0.1012978129643342,0.11764315156039154,4.805010132175048,1.057978803239733,3.5700698887902407
2025-11-05,4.880677541044927,0.0,0.01574760651662287,0.0,0.01574760651662287,4.880677541044927,1.057978803239733,3.626289944635753
2025-11-06,4.804891414232442,-0.015527788134976794,-0.015527788134976793,0.0325297544491762,-0.04805754258415299,4.804891414232442,1.092394593921555,3.4520193611989347
2025-11-07,4.804891414232442,-0.015527788134976794,0.0,0.069413830732874,-0.069413830732874,4.804891414232442,1.1682218873575323,3.2124014735740682
2025-11-10,4.680494039025084,-0.04101551482071164,-0.025889737037320712,0.0,-0.025889737037320712,4.680494039025084,1.1682218873575323,3.129233244164934
2025-11-11,4.6302549506255755,-0.05130898083583224,-0.010733714855872932,0.0186422084795274,-0.02937592333540033,4.6302549506255755,1.1900001233319986,3.037309128285759
2025-11-12,4.652849058104669,-0.046679683512031445,0.0048796681219554616,0.0,0.0048796681219554616,4.652849058104669,1.1900001233319986,3.052130188815579
2025-11-13,4.594999722958798,-0.05853240983114949,-0.012433099467326325,0.0,-0.012433099467326325,4.594999722958798,1.1900001233319986,3.014182750590806
2025-11-14,4.594999722958798,-0.05853240983114949,0.0,0.0,0.0,4.594999722958798,1.1900001233319986,3.014182750590806
2025-11-17,4.551729364606497,-0.06739805563307177,-0.009416835900142105,0.0,-0.009416835900142105,4.551729364606497,1.1900001233319986,2.9857986862554533
2025-11-18,4.551729364606497,-0.06739805563307177,0.0,0.0,0.0,4.551729364606497,1.1900001233319986,2.9857986862554533
