rebalance_date,n_universe,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-09-09,111,0.02801798444173904,0.02701798444173904,-0.0147605065377085,0.04177849097944754,0.8,1.0,1238.054809229253,0.4665232492403946,1861.55922101352
2025-09-10,111,-0.01347512615204032,-0.01447512615204032,-0.036885498061896206,0.022410371909855887,0.4,1.0,1220.1338096825193,0.4493153068347085,1903.2774554886546
2025-09-11,111,0.0158464197128395,0.014846419712839499,-0.013112730703329308,0.027959150416168806,0.8,1.0,1238.2484283268918,0.44342355621530116,1956.4914761503646
2025-09-12,111,0.021399345090850497,0.020399345090850497,-0.0006171354845443996,0.021016480575394896,0.6,1.0,1263.5078853245352,0.4431499038040778,1997.6100412548046
2025-09-15,110,-0.05266679044438233,-0.05366679044438233,0.005784479881569801,-0.05945127032595213,0.0,0.0,1195.6994724179985,0.4457132955071521,1878.8495866863288
2025-09-16,111,-0.0983627878153096,-0.0993627878153096,0.005784479881569801,-0.1051472676968794,0.0,0.0,1076.8914394492513,0.4482915150979614,1681.2936862328502
2025-09-17,111,-0.015914628218308045,-0.016914628218308046,0.005784479881569801,-0.022699108099877848,0.2,0.0,1058.6762211194887,0.45088464834812403,1643.1298191014087
2025-09-18,111,-0.004002602198381999,-0.005002602198381999,0.005784479881569801,-0.0107870820799518,0.2,0.0,1053.3800851283415,0.45349278152540246,1625.4052428747455
2025-09-19,110,-0.020666363633667,-0.021666363633667002,0.005784479881569801,-0.027450843515236804,0.2,0.0,1030.5571691594878,0.45611600139657327,1580.7864979037452
2025-09-22,111,-0.10878573726638122,-0.10978573726638122,0.005784479881569801,-0.11557021714795102,0.2,0.0,917.4166905481587,0.4587543952303138,1398.0946590764604
2025-09-23,111,-0.03290868339993329,-0.03390868339993329,0.005784479881569801,-0.03969316328150309,0.4,0.0,886.3082984425466,0.4614080508001053,1342.599859490741
2025-09-24,111,-0.11246742813269728,-0.11346742813269728,0.005784479881569801,-0.11925190801426708,0.2,0.0,785.7411752856037,0.46407705638715285,1182.4922645467832
2025-09-25,110,-0.08996516183709544,-0.09096516183709544,0.005784479881569801,-0.09674964171866524,0.2,0.0,714.2661021136792,0.46676150078332246,1068.0865616167887
2025-09-26,111,0.0712469100530333,0.0702469100530333,0.005784479881569801,0.0644624301714635,0.6,1.0,764.4410887427896,0.46946147329409493,1136.9380170120896
2025-09-29,111,-0.003520965457587099,-0.0045209654575870985,0.005784479881569801,-0.0103054453391569,0.2,0.0,760.9850769862231,0.47217706374153673,1125.221364423762
2025-09-30,111,0.04158305772240452,0.04058305772240452,0.005784479881569801,0.03479857784083472,0.6,1.0,791.8681782914434,0.47490836246728835,1164.3774676618325
2025-10-01,111,0.00482924756717294,0.0038292475671729397,0.08863430202580855,-0.0848050544586356,0.6,0.0,794.9004375866875,0.5170015337007962,1065.6323731063626
2025-10-02,111,0.02574067815892232,0.02474067815892232,0.09579467491379608,-0.07105399675487375,0.8,0.0,814.5668134814063,0.566527527551598,989.9149339257747
2025-10-03,111,0.0644351298571992,0.0634351298571992,0.0015438139977586,0.06189131585944059,0.8,1.0,866.2389650719641,0.5674021406787477,1051.182071775352
2025-10-06,111,0.034334485923740415,0.033334485923740415,-0.028817793403462418,0.06215227932720283,0.8,1.0,895.1145956597509,0.5510508630119852,1116.5154335240813
2025-10-07,111,0.045174534411690274,0.044174534411690274,-0.0919883344900113,0.13616286890170157,0.8,1.0,934.6558661681287,0.5003606119042293,1268.5433781257473
2025-10-08,111,0.09528010801196449,0.09428010801196449,-0.06245093797398382,0.1567310459859483,0.6,1.0,1022.775322184476,0.4691126223655737,1467.363508657944
2025-10-09,111,0.14804300757858865,0.14704300757858865,-0.021524004564381295,0.16856701214296996,1.0,1.0,1173.1672816356413,0.4590154401405682,1714.7125910400387
2025-10-10,102,0.02966733777017306,0.02866733777017306,-0.03147935330529961,0.060146691075472665,0.8,1.0,1206.7988643592062,0.44456593092779567,1817.8468795365472
2025-10-13,111,0.002027664632200338,0.0010276646322003378,-0.019703346825432785,0.020731011457633123,0.4,1.0,1208.0390488702876,0.43580649420395395,1855.532684024442
2025-10-14,110,0.028114730292878698,0.027114730292878697,-0.019703346825432788,0.046818077118311485,0.6,1.0,1240.7947018636712,0.42721964769987747,1942.405156320646
2025-10-15,111,0.013783250564528698,0.012783250564528698,-0.019703346825432785,0.032486597389961486,0.6,1.0,1256.6560914367342,0.4188019908106076,2005.50729060222
2025-10-16,110,0.019905503733224604,0.018905503733224603,-0.019703346825432788,0.03860885055865739,0.6,1.0,1280.413807864771,0.41055018993448444,2082.937621879379
2025-10-17,110,0.08344890573445533,0.08244890573445533,-0.019703346825432788,0.10215225255988812,0.6,1.0,1385.9825252105084,0.402460977152958,2295.714391896094
