rebalance_date,n_universe,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-09-10,111,-0.047693243567220704,-0.048693243567220705,-0.036885498061896206,-0.011807745505324499,0.2,0.0,3851.568524648464,0.4493153068347085,5617.1745609937125
2025-09-11,111,-0.04545016994446593,-0.04645016994446593,-0.013112730703329308,-0.03333743924113662,0.2,0.0,3672.662512125787,0.44342355621530116,5429.912345359726
2025-09-12,111,-0.062043325127032256,-0.06304332512703226,-0.0006171354845443996,-0.062426189642487855,0.0,0.0,3441.125655291978,0.4431499038040778,5090.943607546214
2025-09-15,110,-0.09503514618275727,-0.09603514618275727,0.005784479881569801,-0.10181962606432707,0.0,0.0,3110.656649952776,0.4457132955071521,4572.585633111282
2025-09-16,111,-0.13272257210565913,-0.13372257210565913,0.005784479881569801,-0.13950705198722893,0.0,0.0,2694.6916417835178,0.4482915150979614,3934.67769147677
2025-09-17,111,-0.11802627721229157,-0.11902627721229157,0.005784479881569801,-0.12481075709386137,0.0,0.0,2373.9525274269477,0.45088464834812403,3443.587589883228
2025-09-18,111,-0.12199553082629026,-0.12299553082629026,0.005784479881569801,-0.12878001070786008,0.0,0.0,2081.966976159657,0.45349278152540246,3000.122343184612
2025-09-19,110,-0.13542010886279457,-0.13642010886279457,0.005784479881569801,-0.14220458874436437,0.0,0.0,1797.9448146232135,0.45611600139657327,2573.4911791892655
2025-09-22,111,-0.14000325188000817,-0.14100325188000817,0.005784479881569801,-0.14678773176157797,0.0,0.0,1544.4287490605418,0.4587543952303138,2195.7342462876445
2025-09-23,111,-0.10407710510809012,-0.10507710510809012,0.005784479881569801,-0.11086158498965992,0.0,0.0,1382.1446470635512,0.4614080508001053,1952.3116675281199
2025-09-24,111,-0.10174409425576958,-0.10274409425576958,0.005784479881569801,-0.10852857413733938,0.0,0.0,1240.1374471705465,0.46407705638715285,1740.4300659796015
2025-09-25,110,-0.04136861566821398,-0.04236861566821398,0.005784479881569801,-0.04815309554978378,0.2,0.0,1187.5945402956177,0.46676150078332246,1656.6229707147693
2025-09-26,111,-0.007926371334844399,-0.008926371334844398,0.005784479881569801,-0.0147108512164142,0.4,0.0,1176.9936304337052,0.46946147329409493,1632.25263667089
2025-09-29,111,-0.026310632875240936,-0.027310632875240937,0.005784479881569801,-0.033095112756810735,0.4,0.0,1144.8491894964334,0.47217706374153673,1578.2330516126653
2025-09-30,111,0.021183938284555375,0.020183938284555374,0.005784479881569801,0.014399458402985572,0.6,1.0,1167.9567548823527,0.47490836246728835,1600.958752789579
2025-10-01,111,0.005288727527218701,0.004288727527218701,0.08863430202580855,-0.08434557449858984,0.6,0.0,1172.9658031676177,0.5170015337007962,1465.9249670369961
2025-10-02,111,0.02356874822820632,0.022568748228206318,0.09579467491379608,-0.07322592668558976,0.8,0.0,1199.4381730596035,0.566527527551598,1358.5812528741694
2025-10-03,111,0.06061509291210644,0.05961509291210644,0.0015438139977586,0.05807127891434784,0.8,1.0,1270.942791188879,0.5674021406787477,1437.4758037376293
2025-10-06,111,0.05524040345854868,0.05424040345854868,-0.028817793403462418,0.0830581968620111,0.8,1.0,1339.8792409556977,0.5510508630119852,1556.869952028847
2025-10-07,111,0.08342776494372661,0.08242776494372661,-0.0919883344900113,0.17441609943373793,1.0,1.0,1450.3224920821729,0.5003606119042293,1828.4131363873094
2025-10-08,111,0.1049999768267629,0.1039999768267629,-0.06245093797398382,0.16645091480074672,0.8,1.0,1601.155997650052,0.4691126223655737,2132.7541755726793
2025-10-09,111,0.03875003806296008,0.03775003806296008,-0.021524004564381295,0.05927404262734137,0.4,1.0,1661.5996975060784,0.4590154401405682,2259.1711374892147
2025-10-10,102,0.020451249095433128,0.019451249095433127,-0.03147935330529961,0.05093060240073273,0.6,1.0,1693.9198871191654,0.44456593092779567,2374.232084447889
2025-10-13,111,-0.0005218938042411608,-0.001521893804241161,-0.019703346825432785,0.018181453021191625,0.4,1.0,1691.341920938078,0.43580649420395395,2417.3990735526845
2025-10-14,110,0.018516805424508342,0.01751680542450834,-0.019703346825432788,0.03722015224994113,0.6,1.0,1720.9688282734644,0.42721964769987747,2507.375035119182
2025-10-15,111,0.0370503332152565,0.0360503332152565,-0.019703346825432785,0.055753680040689285,0.6,1.0,1783.0103279857922,0.4188019908106076,2647.170420569229
2025-10-16,110,0.04652194851057061,0.045521948510570606,-0.019703346825432788,0.0652252953360034,0.8,1.0,1864.1764323301772,0.41055018993448444,2819.832893055589
2025-10-17,110,0.0734100603718683,0.0724100603718683,-0.019703346825432788,0.09211340719730109,0.8,1.0,1999.1615603390194,0.402460977152958,3079.577308561962
